batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/p18/checkpoint,2678.5422910004854,2573.256069794297,2048,ours_max_speed,64,prefill_decode,OK,6307.90861759701,22.744549349659966,1140.3494607657194
