method,module,group,prefill_ms,decode_first_ms,decode_steady_ms,decode_steps_traced,projected_total_ms,prefill_backend,decode_backend
dense_nvfp4,model.layers.0.mlp.down_proj,mlp.down_proj,5.096096038818359,0.21612800657749176,0.2057579352009681,32,57.780497521642715,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.0.mlp.gate_proj,mlp.gate_proj,2.7699201107025146,0.2451840043067932,0.20824154826902574,32,56.116698923610876,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.0.mlp.up_proj,mlp.up_proj,2.8147521018981934,0.21686400473117828,0.20098993566728407,32,54.284049701786806,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.0.self_attn.k_proj,self_attn.k_proj,1.95305597782135,0.2359360009431839,0.21603096781238432,32,57.27688877092253,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.0.self_attn.o_proj,self_attn.o_proj,1.9599360227584839,0.4310080111026764,0.097700129353231,32,27.304477018935064,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.0.self_attn.q_proj,self_attn.q_proj,1.9702080488204956,0.3655039966106415,0.33122786975676016,32,86.79881883340498,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.0.self_attn.v_proj,self_attn.v_proj,1.9503040313720703,0.21961599588394165,0.20174554951729312,32,53.61503515416576,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.mlp.down_proj,mlp.down_proj,5.07587194442749,0.19868800044059753,0.2015525169910923,32,56.670451777596625,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.mlp.gate_proj,mlp.gate_proj,2.7801599502563477,0.2062080055475235,0.20613574308733787,32,55.55098244307503,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.mlp.up_proj,mlp.up_proj,2.8032639026641846,0.1971520036458969,0.1988655472955396,32,53.71113046667268,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.self_attn.k_proj,self_attn.k_proj,1.9674880504608154,0.1961279958486557,0.19050322713390475,32,50.741938965455184,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.self_attn.o_proj,self_attn.o_proj,1.9538240432739258,0.10096000134944916,0.09578425773689823,32,26.479769767532424,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.self_attn.q_proj,self_attn.q_proj,1.9599360227584839,0.20761600136756897,0.2020376790915766,32,53.68716019247809,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.1.self_attn.v_proj,self_attn.v_proj,1.9529919624328613,0.18918399512767792,0.1933543215836248,32,51.447527961384864,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.mlp.down_proj,mlp.down_proj,5.10316801071167,0.20099200308322906,0.20286761176201604,32,57.03540101310899,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.mlp.gate_proj,mlp.gate_proj,2.78220796585083,0.2104959934949875,0.20202116091405192,32,54.50809999242906,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.mlp.up_proj,mlp.up_proj,2.8044800758361816,0.20019200444221497,0.19824722697657923,32,53.557714959306104,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.self_attn.k_proj,self_attn.k_proj,1.9572800397872925,0.1870719939470291,0.18848516047000885,32,50.20806795358658,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.self_attn.o_proj,self_attn.o_proj,1.9517439603805542,0.09782399982213974,0.09441341916399618,32,26.12498984702172,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.self_attn.q_proj,self_attn.q_proj,1.9527679681777954,0.1939840018749237,0.19871174327788815,32,52.818246505914196,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.10.self_attn.v_proj,self_attn.v_proj,1.9656319618225098,0.20483200252056122,0.18972490391423624,32,50.55031446247331,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.11.mlp.down_proj,mlp.down_proj,5.103551864624023,0.21401600539684296,0.20000206318593794,32,56.31809398243504,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.11.mlp.gate_proj,mlp.gate_proj,2.7771201133728027,0.1998080015182495,0.20539870906260707,32,55.353598925855856,dense_nvfp4,dense_nvfp4
dense_nvfp4,model.layers.11.mlp.up_proj,mlp.up_proj,2.7992000579833984,0.19513599574565887,0.19634477361556021,32,53.062253325696915,dense_nvfp4,dense_nvfp4
