batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/point_009/checkpoint,2021.8778125941753,1581.9628201425076,2048,ours_max_speed,64,prefill_decode,OK,8356.588066180688,14.051725733138266,696.7040989547968
