batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/056_llama2_prefill_decode_b8_o64_canonical_pareto/llama2_7b_chat/speed/runs/b8o64004/checkpoint,2010.5885967612267,2008.4384083747864,2048,ours_max_speed,64,prefill_decode,OK,8403.509314246117,15.003945796735703,1063.189823180437
