candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,prefill_first_ms,prefill_steady_ms,decode_ms,decode_first_ms,decode_steady_ms,total_ms,weighted_total_ms,online_conversion_ms,timing_mode,model,scenario,linear_group,n,k,count,used_fallback
sparse_bf16,sparse_bf16,sparse_bf16,True,,3.284608006477356,46.587806701660156,3.284608006477356,0.3829388112935703,43.74630355834961,0.21288640052080154,101.31694369763136,1892.6062664315104,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.down_proj,4096,11008,32,False
sparse_bf16,sparse_bf16,sparse_bf16,True,,3.2717055797576906,42.930912017822266,3.2717055797576906,0.28976455591327976,40.05215835571289,0.13383359983563423,77.45143189355731,1240.977753161639,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.gate_proj,11008,4096,32,False
sparse_bf16,sparse_bf16,sparse_bf16,True,,3.2748576164245606,38.98886489868164,3.2748576164245606,0.2731958160584327,35.609825134277344,0.13462079912424088,73.21298652738332,1243.0842344865205,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.up_proj,11008,4096,32,False
sparse_bf16,sparse_bf16,sparse_bf16,True,,1.3055871844291687,37.05926513671875,1.3055871844291687,0.27314174607454333,35.843231201171875,0.1336511991918087,71.22987417951227,1172.3589936830106,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.k_proj,4096,4096,32,False
sparse_bf16,sparse_bf16,sparse_bf16,True,,1.308236801624298,36.424224853515625,1.308236801624298,0.27107963399612345,35.1064338684082,0.13447040170431138,70.7046231046319,1178.4170718804003,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.o_proj,4096,4096,32,False
sparse_bf16,sparse_bf16,sparse_bf16,True,,1.3054431915283202,36.285343170166016,1.3054431915283202,0.27089393670030404,35.42038345336914,0.1330528013408184,70.65429098680616,1167.0300613649188,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.q_proj,4096,4096,32,False
sparse_bf16,sparse_bf16,sparse_bf16,True,,1.3075199961662292,36.266944885253906,1.3075199961662292,0.2685318104486214,34.76508712768555,0.13325120136141777,70.05166347101331,1168.0663173563778,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.v_proj,4096,4096,32,False
sparse_bf16,,,,,,,,,,,,9062.540698364377,,warm_e2e_aligned,Llama-2-7B,normal_02,__TOTAL__,,,,
