method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,278.7449554443359,2865.8790447235106,92.66432456970215,92.44771112011325,10.81692545855185,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,282.28069763183595,11929.963677215575,93.72181053161621,93.93672186783918,10.645464096638515,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,344.73119964599607,2889.5017055511476,93.54950981140136,93.2097324371338,10.728493407858023,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,342.7900619506836,11735.767716598511,92.65569114685059,92.40761981573631,10.821618411923511,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,422.864501953125,2868.3358104705812,92.84563941955567,92.52696162808326,10.80766062566228,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,422.8858139038086,11725.296377563476,92.49697189331054,92.32516832727147,10.831282716487776,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,617.5897918701172,2866.539136123657,92.78730430603028,92.46900439108572,10.814434594435873,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,617.5844818115235,11716.042955780029,92.46429977416992,92.25230673842543,10.83983734775788,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,2771.5595947265624,2864.7889778137205,92.8957763671875,92.41254767141035,10.821041354207463,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,2771.098913574219,11736.035527420045,92.89178466796875,92.40972856236255,10.821371467671304,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,283.8318817138672,2931.2995670318605,94.68179168701172,94.55805054941484,21.15102826654432,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,283.6387969970703,12021.778676986694,94.81558341979981,94.65967462194247,21.12832109330315,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,355.66442718505857,2923.4077419281007,94.47266654968261,94.30347554606776,21.20812608887346,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,355.6228759765625,11948.458086395263,94.42606048583984,94.08234713697058,21.25797305086663,
sparse_bf16,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_bf16/model.pt,cutlass_sparse_bf16_cusparselt,,,,,,496,0,496,32486714422,575.3409393310546,2938.5530628204347,95.06784019470214,94.79203428453015,21.098819274167592,
