method,model_key,model_path,batch,input_seq,output_seq,max_model_len,total_prompt_tokens,total_tokens,status,iters,mean_ms,median_ms,min_ms,max_ms,std_ms,input_tokens_per_s_median,total_tokens_per_s_median,error
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,128,128,16,144,16384,18432,OK,3,1390.881863112251,1390.182826668024,1382.8297071158886,1399.6330555528402,8.423456454221705,11785.500213140313,13258.687739782852,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,256,128,16,144,32768,36864,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,512,128,16,144,65536,73728,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,128,16,144,131072,147456,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2048,128,64,192,262144,393216,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4096,128,64,192,524288,786432,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1,128,64,192,128,192,OK,3,652.3970328271389,653.8263689726591,649.4573503732681,653.9073791354895,2.5461618877866385,195.7706297485725,293.6559446228588,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2,128,64,192,256,384,OK,3,670.2413012584051,669.5972606539726,668.707113713026,672.4195294082165,1.938194726696036,382.3193657482613,573.4790486223919,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4,128,64,192,512,768,OK,3,690.9203181664149,691.0631395876408,690.1314184069633,691.5663965046406,0.7280721145422843,740.8874394682833,1111.331159202425,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,8,128,64,192,1024,1536,OK,3,727.390181273222,727.7332749217749,725.2620849758387,729.1751839220524,1.9789822585037842,1407.1089440153348,2110.6634160230024,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,16,128,64,192,2048,3072,OK,3,825.3605856249729,837.6902528107166,780.9908408671618,857.4006631970406,39.669015072274156,2444.817751105865,3667.226626658798,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,32,128,64,192,4096,6144,OK,3,959.6226892123619,957.0838958024979,952.4831883609295,969.3009834736586,8.69158570669993,4279.666618531468,6419.499927797202,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,64,128,64,192,8192,12288,OK,3,1390.0110435982544,1368.1278359144926,1343.3248195797205,1458.5804753005505,60.66401427376541,5987.744554970079,8981.616832455118,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,128,128,64,192,16384,24576,OK,3,2385.7624077548585,2388.0126643925905,2380.797080695629,2388.4774781763554,4.306375223692175,6860.935138368454,10291.402707552681,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,256,128,64,192,32768,49152,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,512,128,64,192,65536,98304,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,128,64,192,131072,196608,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2048,128,128,256,262144,524288,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4096,128,128,256,524288,1048576,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1,128,128,256,128,256,OK,3,1254.0929125001032,1274.6894992887974,1151.4098905026913,1336.1793477088213,94.09092740307183,100.41661131704353,200.83322263408706,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2,128,128,256,256,512,OK,3,1307.3096598188083,1294.6325186640024,1293.6012651771307,1333.6951956152916,22.856361158092835,197.73951009988494,395.4790201997699,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4,128,128,256,512,1024,OK,3,1349.5254398634036,1349.0019347518682,1347.9868043214083,1351.5875805169344,1.8565937907683674,379.5398559559337,759.0797119118674,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,8,128,128,256,1024,2048,OK,3,1391.812679047386,1393.7476426362991,1387.6522239297628,1394.0381705760956,3.60598692597009,734.7097628542606,1469.4195257085212,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,16,128,128,256,2048,4096,OK,3,1470.645170037945,1468.9638335257769,1468.808876350522,1474.1628002375364,3.0473422186141788,1394.1800017529583,2788.3600035059167,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,32,128,128,256,4096,8192,OK,3,1487.303428972761,1476.2416165322065,1471.4016318321228,1514.2670385539532,23.47623360357207,2774.6135552131273,5549.2271104262545,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,64,128,128,256,8192,16384,OK,3,2417.5371285527945,2393.8017301261425,2388.003144413233,2470.806511119008,46.22365453214086,3422.171475984487,6844.342951968974,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,128,128,128,256,16384,32768,OK,3,3892.382886260748,3891.144707798958,3888.9965675771236,3897.0073834061623,4.14645716113462,4210.586146323938,8421.172292647876,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,256,128,128,256,32768,65536,OK,3,8615.854177003106,8634.186379611492,8549.094440415502,8664.281710982323,59.74176984752558,3795.146243006448,7590.292486012896,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,512,128,128,256,65536,131072,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,128,128,256,131072,262144,ERROR,0,nan,nan,nan,nan,nan,nan,nan,vllm.v1.engine.exceptions.EngineDeadError: EngineCore encountered an issue. See stack trace (above) for the root cause.
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,256,1,257,262144,263168,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2048,256,1,257,524288,526336,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4096,256,1,257,1048576,1052672,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1,256,1,257,256,257,OK,3,19.98862313727538,19.802577793598175,19.699763506650925,20.463528111577034,0.4144800904295167,12927.609863134096,12978.108339161963,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2,256,1,257,512,514,OK,3,38.79339372118314,38.77934254705906,38.73751312494278,38.863325491547585,0.06407233816846716,13202.905628910126,13254.479479023057,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4,256,1,257,1024,1028,OK,3,68.95146084328492,68.84309090673923,68.79311800003052,69.21817362308502,0.23232757699582474,14874.404773417253,14932.507917063414,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,8,256,1,257,2048,2056,OK,3,131.73193546632925,131.84533827006817,130.77723048627377,132.57323764264584,0.9033579430972017,15533.351629049912,15594.028783850887,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,16,256,1,257,4096,4112,OK,3,259.1840047389269,259.0602394193411,258.7848175317049,259.7069572657347,0.47336435545809225,15810.994420374176,15872.756117328763,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,32,256,1,257,8192,8224,OK,3,515.438632418712,515.5275445431471,513.8702262192965,516.9181264936924,1.5258941788569051,15890.518531380569,15952.590869393773,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,64,256,1,257,16384,16448,OK,3,1028.0587300658226,1027.0480401813984,1025.6345104426146,1031.4936395734549,3.0575266270015415,15952.51571397404,16014.830228481753,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,128,256,1,257,32768,32896,OK,3,2059.293145313859,2056.4685072749853,2053.209811449051,2068.2011172175407,7.884716050631009,15934.11223370529,15996.3548596182,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,256,256,1,257,65536,65792,OK,3,4099.281740685304,4101.2264005839825,4087.6378808170557,4108.980940654874,10.803602519591212,15979.610389386986,16042.03074247053,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,512,256,1,257,131072,131584,OK,3,8129.947381094098,8130.681479349732,8123.227581381798,8135.933082550764,6.384482373328707,16120.665940843466,16183.637292174886,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,256,16,272,262144,278528,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2048,256,16,272,524288,557056,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4096,256,16,272,1048576,1114112,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1,256,16,272,256,272,OK,3,151.93433625002703,151.76507830619812,151.06805227696896,152.969878166914,0.9621442810608979,1686.8175660509964,1792.2436639291839,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2,256,16,272,512,544,OK,3,172.19693524142107,172.15135134756565,172.14711755514145,172.2923368215561,0.0826473070872117,2974.127103808181,3160.0100477961923,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4,256,16,272,1024,1088,OK,3,204.655347391963,204.1305098682642,203.68248596787453,206.1530463397503,1.3162476809029708,5016.398580794411,5329.923492094062,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,8,256,16,272,2048,2176,OK,3,266.4109021425247,266.1819364875555,266.1541774868965,266.89659245312214,0.4208490808895274,7693.985651410827,8174.8597546240035,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,16,256,16,272,4096,4352,OK,3,396.7882574846347,396.2384182959795,396.0341904312372,398.09216372668743,1.133823562655284,10337.2106561873,10983.286322199006,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,32,256,16,272,8192,8704,OK,3,664.5357050001621,662.3187996447086,660.3165585547686,670.9717568010092,5.662977523613444,12368.665972330062,13141.707595600692,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,64,256,16,272,16384,17408,OK,3,1247.120849788189,1247.7065902203321,1243.656637147069,1249.9993219971657,3.2116555959967195,13131.292347431421,13951.998119145885,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,128,256,16,272,32768,34816,OK,3,2429.316168030103,2431.557174772024,2422.9266457259655,2433.4646835923195,5.615081827647708,13476.137982678623,14318.396606596038,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,256,256,16,272,65536,69632,OK,3,4876.608779033025,4880.347389727831,4863.985387608409,4885.4935597628355,11.230907122828494,13428.552266164568,14267.836782799854,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,512,256,16,272,131072,139264,OK,3,9707.059699421128,9686.56318448484,9667.243940755725,9767.371973022819,53.11766236215738,13531.32142986902,14377.029019235833,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,256,64,320,262144,327680,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2048,256,64,320,524288,655360,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4096,256,64,320,1048576,1310720,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1,256,64,320,256,320,OK,3,574.00075905025,574.4278021156788,568.9124409109354,578.662034124136,4.8888052007131275,445.66088037021314,557.0761004627665,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2,256,64,320,512,640,OK,3,610.746561239163,600.9931582957506,600.7945369929075,630.4519884288311,17.06568950118824,851.9231757178227,1064.9039696472785,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4,256,64,320,1024,1280,OK,3,633.6276630560557,633.6426734924316,633.0929938703775,634.1473218053579,0.5273242204945187,1616.052773649297,2020.0659670616212,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,8,256,64,320,2048,2560,OK,3,703.1318992376328,703.0245251953602,701.5061993151903,704.8649732023478,1.6819593915960451,2913.127389732088,3641.4092371651095,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,16,256,64,320,4096,5120,OK,3,837.7688284963369,838.0958959460258,836.5632630884647,838.6473264545202,1.0798425190360583,4887.268891081392,6109.086113851741,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,32,256,64,320,8192,10240,OK,3,1127.379663909475,1127.2267140448093,1126.4590211212635,1128.4532565623522,1.0058772263300684,7267.393416010147,9084.241770012684,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,64,256,64,320,16384,20480,OK,3,1974.3039074043434,1974.2121193557978,1973.8218877464533,1974.8777151107788,0.5338648145424939,8299.006899697404,10373.758624621754,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,128,256,64,320,32768,40960,OK,3,3655.240783467889,3654.0382746607065,3646.092550829053,3665.591524913907,9.804948656875592,8967.612689564028,11209.515861955035,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,256,256,64,320,65536,81920,OK,3,7972.498894979556,7975.776581093669,7962.192861363292,7979.5272424817085,9.120176088575029,8216.880116144559,10271.100145180699,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,512,256,64,320,131072,163840,OK,3,15788.424972444773,15787.429576739669,15772.07724377513,15805.76809681952,16.867468813428605,8302.301483777592,10377.87685472199,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1024,256,128,384,262144,393216,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2048,256,128,384,524288,786432,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,4096,256,128,384,1048576,1572864,PRECHECK_OOM,0,nan,nan,nan,nan,nan,nan,nan,
