module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,batch_size,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,latency_source,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
62,model.language_model.layers.8.mlp.up_proj,8,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.004148691426962614,0.08492267170585044,0.2914149476362708,0.875,0.2210261925779818,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003320399799053379,0.04986100643873215,0.5668615102767944,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003320399799053379
62,model.language_model.layers.8.mlp.up_proj,8,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.007368618622422218,0.15083377282067909,0.38837323906350585,1.40625,0.2210261925779818,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.002547082275481515,0.20809470117092133,0.39195823669433594,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.002547082275481515
63,model.language_model.layers.8.mlp.down_proj,8,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
63,model.language_model.layers.8.mlp.down_proj,8,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_nvfp4,7.528763671871275e-05,0.013475711205031988,0.11608493099895432,0.21875,0.07474566065550908,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011453531891576873,0.029496945440769196,0.6481953859329224,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.00011453531891576873
63,model.language_model.layers.8.mlp.down_proj,8,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0003688304568640888,0.06601685133098502,0.25693744633856896,0.296875,0.07474566065550908,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00035643715291728433,0.04986100643873215,0.5668615102767944,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.00035643715291728433
63,model.language_model.layers.8.mlp.down_proj,8,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0006921242456883192,0.1238831082949666,0.3519703230315968,0.6328125,0.07474566065550908,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.002559397830819936,0.20809470117092133,0.39195823669433594,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.002559397830819936
64,model.language_model.layers.9.self_attn.q_proj,9,layers_08_15,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
64,model.language_model.layers.9.self_attn.q_proj,9,layers_08_15,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0038179950788617134,0.0036600777486126,0.06049857641806624,0.6796875,1.0213451400012987,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,4.1558779382502144e-05,0.029496945440769196,0.64728182554245,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,4.1558779382502144e-05
64,model.language_model.layers.9.self_attn.q_proj,9,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02131001278758049,0.0204286024511396,0.14292866210505015,1.796875,1.0213451400012987,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00019101896806820437,0.04986100643873215,0.5501490831375122,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00019101896806820437
64,model.language_model.layers.9.self_attn.q_proj,9,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04083686321973801,0.039147796502205234,0.19785802107118436,2.34375,1.0213451400012987,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.002237332265193538,0.20809470117092133,0.649949848651886,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.002237332265193538
65,model.language_model.layers.9.self_attn.k_proj,9,layers_08_15,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
65,model.language_model.layers.9.self_attn.k_proj,9,layers_08_15,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004137436859309673,0.0024438987435311983,0.049435804267061324,0.75,1.3011401715133937,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,2.9075594544750778e-05,0.029496945440769196,0.64728182554245,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,2.9075594544750778e-05
65,model.language_model.layers.9.self_attn.k_proj,9,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_bf16,0.022837361320853233,0.0134895590036662,0.1161445608010388,1.75,1.3011401715133937,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00014254732009734457,0.04986100643873215,0.5501490831375122,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00014254732009734457
65,model.language_model.layers.9.self_attn.k_proj,9,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.045945532619953156,0.027139079884232975,0.16473943026559543,2.75,1.3011401715133937,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0011102468080590175,0.20809470117092133,0.649949848651886,0.302470862865448,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0011102468080590175
66,model.language_model.layers.9.self_attn.v_proj,9,layers_08_15,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
66,model.language_model.layers.9.self_attn.v_proj,9,layers_08_15,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0011524541769176722,0.016051325009282344,0.12669382387978645,0.2958984375,0.2679516211281817,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011883339185273245,0.029496945440769196,0.64728182554245,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00011883339185273245
66,model.language_model.layers.9.self_attn.v_proj,9,layers_08_15,v_proj,attention,4096,4096,16777216,sparse_bf16,0.006440596655011177,0.08970431296433774,0.29950678283527693,0.7265625,0.2679516211281817,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003307817871887404,0.04986100643873215,0.5501490831375122,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0003307817871887404
66,model.language_model.layers.9.self_attn.v_proj,9,layers_08_15,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.011709628626704216,0.16309113072758016,0.4038454292518118,0.9453125,0.2679516211281817,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.01683629134797145,0.20809470117092133,0.649949848651886,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.01683629134797145
67,model.language_model.layers.9.self_attn.o_proj,9,layers_08_15,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
67,model.language_model.layers.9.self_attn.o_proj,9,layers_08_15,o_proj,attention,4096,4096,16777216,dense_nvfp4,4.783464100910351e-05,0.016526188323279983,0.1285542232806063,0.4375,0.05380032643745169,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00014041815320854542,0.029496945440769196,0.64728182554245,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00014041815320854542
67,model.language_model.layers.9.self_attn.o_proj,9,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0002603238681331277,0.08993819497869797,0.29989697394054843,1.0859375,0.05380032643745169,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00040478549629292506,0.04986100643873215,0.5501490831375122,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00040478549629292506
67,model.language_model.layers.9.self_attn.o_proj,9,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.00047012491268105805,0.16242147277647842,0.4030154746116809,1.11328125,0.05380032643745169,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.004629359511666242,0.20809470117092133,0.649949848651886,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.004629359511666242
68,model.language_model.layers.9.mlp.gate_proj,9,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
68,model.language_model.layers.9.mlp.gate_proj,9,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0008853154722601175,0.008115536472505567,0.09008627238656047,0.40625,0.33028618614816985,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,7.462376691453002e-05,0.029496945440769196,0.64728182554245,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,7.462376691453002e-05
68,model.language_model.layers.9.mlp.gate_proj,9,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.005310359876602888,0.048679166479131175,0.22063355701055806,1.375,0.33028618614816985,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00023254608085268802,0.04986100643873215,0.5501490831375122,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.00023254608085268802
68,model.language_model.layers.9.mlp.gate_proj,9,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.009622165001928806,0.08820475126032387,0.29699284715346913,2.9375,0.33028618614816985,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.001990332281570423,0.20809470117092133,0.649949848651886,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.001990332281570423
69,model.language_model.layers.9.mlp.up_proj,9,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
69,model.language_model.layers.9.mlp.up_proj,9,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0007151008467189968,0.013920577930278188,0.11798549881353296,0.271484375,0.22664962934762037,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011772396431834742,0.029496945440769196,0.64728182554245,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00011772396431834742
69,model.language_model.layers.9.mlp.up_proj,9,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.004405236337333918,0.08575494773431232,0.292839457270212,0.625,0.22664962934762037,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00032540883544936297,0.04986100643873215,0.5501490831375122,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.00032540883544936297
69,model.language_model.layers.9.mlp.up_proj,9,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.007773273158818483,0.1513191534832479,0.388997626577911,1.046875,0.22664962934762037,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.004237193859852564,0.20809470117092133,0.649949848651886,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.004237193859852564
70,model.language_model.layers.9.mlp.down_proj,9,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
70,model.language_model.layers.9.mlp.down_proj,9,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_nvfp4,8.256836008513346e-05,0.013895801212152845,0.11788045305373086,0.21875,0.07708414030082258,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011793937030378221,0.029496945440769196,0.64728182554245,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.00011793937030378221
70,model.language_model.layers.9.mlp.down_proj,9,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0004125240375287831,0.0694255283116222,0.26348724506439053,0.5,0.07708414030082258,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003637900164576182,0.04986100643873215,0.5501490831375122,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.0003637900164576182
70,model.language_model.layers.9.mlp.down_proj,9,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0007704343879595399,0.12965987323781186,0.36008314767260613,0.875,0.07708414030082258,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0044419262992408904,0.20809470117092133,0.649949848651886,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.0044419262992408904
71,model.language_model.layers.10.self_attn.q_proj,10,layers_08_15,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
71,model.language_model.layers.10.self_attn.q_proj,10,layers_08_15,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.003995126113295555,0.003742097804466326,0.061172688386781936,0.6796875,1.0332553900784156,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,4.250355310976308e-05,0.029496945440769196,0.6474869847297668,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,4.250355310976308e-05
71,model.language_model.layers.10.self_attn.q_proj,10,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_bf16,0.021338876336812973,0.019987394646697822,0.14137678255886935,1.671875,1.0332553900784156,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00019347343234582716,0.04986100643873215,0.5695183277130127,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00019347343234582716
71,model.language_model.layers.10.self_attn.q_proj,10,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.041258689016103745,0.03864560096576326,0.1965848441914159,2.34375,1.0332553900784156,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0013489343159087158,0.20809470117092133,0.39696061611175537,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0013489343159087158
72,model.language_model.layers.10.self_attn.k_proj,10,layers_08_15,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
72,model.language_model.layers.10.self_attn.k_proj,10,layers_08_15,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004389330744743347,0.002630974124325766,0.05129302217968606,0.78125,1.2916381535408097,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,3.131119210499084e-05,0.029496945440769196,0.6474869847297668,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,3.131119210499084e-05
72,model.language_model.layers.10.self_attn.k_proj,10,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_bf16,0.023039158433675766,0.013809720253557013,0.1175147661085917,1.75,1.2916381535408097,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00015106835394455365,0.04986100643873215,0.5695183277130127,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00015106835394455365
72,model.language_model.layers.10.self_attn.k_proj,10,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04642048478126526,0.027824536677813774,0.1668068843837501,2.5,1.2916381535408097,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0006952162732489428,0.20809470117092133,0.39696061611175537,0.302470862865448,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0006952162732489428
73,model.language_model.layers.10.self_attn.v_proj,10,layers_08_15,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
73,model.language_model.layers.10.self_attn.v_proj,10,layers_08_15,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0011674019042402506,0.01620234398088718,0.12728842830708212,0.3125,0.26842395721663603,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011998945561727089,0.029496945440769196,0.6474869847297668,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00011998945561727089
73,model.language_model.layers.10.self_attn.v_proj,10,layers_08_15,v_proj,attention,4096,4096,16777216,sparse_bf16,0.006344034802168608,0.08804871203148354,0.2967300322371895,0.68359375,0.26842395721663603,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00033610779421722767,0.04986100643873215,0.5695183277130127,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00033610779421722767
73,model.language_model.layers.10.self_attn.v_proj,10,layers_08_15,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.011567756533622742,0.16054862491156163,0.4006851942754581,0.94140625,0.26842395721663603,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.01012255751377935,0.20809470117092133,0.39696061611175537,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.01012255751377935
74,model.language_model.layers.10.self_attn.o_proj,10,layers_08_15,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
74,model.language_model.layers.10.self_attn.o_proj,10,layers_08_15,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.811608909629285e-05,0.016991637601561374,0.13035197582530683,0.296875,0.06331509079720754,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00014441869831409256,0.029496945440769196,0.6474869847297668,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00014441869831409256
74,model.language_model.layers.10.self_attn.o_proj,10,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00036638547317124903,0.09139528216016246,0.30231652644234064,0.9375,0.06331509079720754,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00042582569607923484,0.04986100643873215,0.5695183277130127,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00042582569607923484
74,model.language_model.layers.10.self_attn.o_proj,10,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006961766048334539,0.17366206329451817,0.41672780480130933,2.2734375,0.06331509079720754,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0030230824734576406,0.20809470117092133,0.39696061611175537,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0030230824734576406
75,model.language_model.layers.10.mlp.gate_proj,10,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
75,model.language_model.layers.10.mlp.gate_proj,10,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0008992545190267265,0.008676986888138408,0.09315034561470187,0.46875,0.32192658594316564,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,7.981168966319575e-05,0.029496945440769196,0.6474869847297668,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,7.981168966319575e-05
75,model.language_model.layers.10.mlp.gate_proj,10,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.0053747668862342834,0.051861604041902286,0.22773142963127047,1.40625,0.32192658594316564,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002564715211221519,0.04986100643873215,0.5695183277130127,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0002564715211221519
75,model.language_model.layers.10.mlp.gate_proj,10,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.009678784757852554,0.09339145554463926,0.3056001563229955,2.46875,0.32192658594316564,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.001287088249788909,0.20809470117092133,0.39696061611175537,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.001287088249788909
76,model.language_model.layers.10.mlp.up_proj,10,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
76,model.language_model.layers.10.mlp.up_proj,10,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0007434804574586451,0.013344626937012301,0.115518946225337,0.2412109375,0.2360378011129962,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011288901394107062,0.029496945440769196,0.6474869847297668,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00011288901394107062
76,model.language_model.layers.10.mlp.up_proj,10,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.004590481519699097,0.08239391194090817,0.2870433973128596,0.6484375,0.2360378011129962,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003236626519867465,0.04986100643873215,0.5695183277130127,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003236626519867465
76,model.language_model.layers.10.mlp.up_proj,10,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.00805747788399458,0.14462254567211108,0.38029271051666386,1.078125,0.2360378011129962,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0024733638388636766,0.20809470117092133,0.39696061611175537,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0024733638388636766
77,model.language_model.layers.10.mlp.down_proj,10,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
77,model.language_model.layers.10.mlp.down_proj,10,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_nvfp4,9.402584691997617e-05,0.013714440468754797,0.11710866948588733,0.1953125,0.08280080901700343,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011643698079582881,0.029496945440769196,0.6474869847297668,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.00011643698079582881
77,model.language_model.layers.10.mlp.down_proj,10,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0004530572914518416,0.06608211950315872,0.2570644267555484,0.359375,0.08280080901700343,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003584617811093596,0.04986100643873215,0.5695183277130127,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.0003584617811093596
77,model.language_model.layers.10.mlp.down_proj,10,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0008555494714528322,0.12478890303748696,0.3532547282592081,0.65625,0.08280080901700343,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0026110145792466078,0.20809470117092133,0.39696061611175537,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.0026110145792466078
78,model.language_model.layers.11.self_attn.q_proj,11,layers_08_15,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
78,model.language_model.layers.11.self_attn.q_proj,11,layers_08_15,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004233195912092924,0.004065383072222997,0.06376035658795359,0.89453125,1.0204305373142553,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,4.6013183785845166e-05,0.029496945440769196,0.6452109813690186,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,4.6013183785845166e-05
78,model.language_model.layers.11.self_attn.q_proj,11,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02342400513589382,0.02249542802663392,0.14998475931451807,2.25,1.0204305373142553,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00020570265108550706,0.04986100643873215,0.5380073189735413,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00020570265108550706
78,model.language_model.layers.11.self_attn.q_proj,11,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.046079665422439575,0.04425297001892528,0.21036389903908245,4.125,1.0204305373142553,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0028079518228170588,0.20809470117092133,0.721612274646759,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0028079518228170588
79,model.language_model.layers.11.self_attn.k_proj,11,layers_08_15,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
79,model.language_model.layers.11.self_attn.k_proj,11,layers_08_15,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004427973181009293,0.0027668538311036582,0.052600891923081095,0.7734375,1.265054927583327,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,3.281254753584656e-05,0.029496945440769196,0.6452109813690186,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,3.281254753584656e-05
79,model.language_model.layers.11.self_attn.k_proj,11,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_bf16,0.024110056459903717,0.01506535820278043,0.12274102086417739,1.96875,1.265054927583327,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00015568564034885483,0.04986100643873215,0.5380073189735413,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00015568564034885483
