method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,1,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,121.36455307006835,25.803113746643067,25.803113746643067,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,32,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,120.49981689453125,792.361736869812,25.811417198181154,25.56005602805845,39.123544913291816,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,97.74898986816406,2639.2959022521973,20.864851188659667,20.781857498048797,48.11889409278693,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,97.50171508789063,5281.517172050476,20.836032104492187,20.71183204725677,48.28158116183872,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,1,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,137.8445846557617,20.709801483154298,20.709801483154298,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,138.07161865234374,637.0455278396606,20.754771041870118,20.549855736763245,48.66214210015215,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,137.9865921020508,2610.9063869476317,20.70422077178955,20.55831800746167,48.64211165704552,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,256,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,138.08396911621094,5229.277731895447,20.685465621948243,20.506971497629202,48.76390451489189,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4096,1,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,299.3867218017578,20.83402214050293,20.83402214050293,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4096,32,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,299.2834167480469,638.0899866104126,20.77521915435791,20.5835479551746,48.58248938315832,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4096,128,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,299.37171936035156,2611.8465604782104,20.99048957824707,20.565720948647325,48.62460219590665,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4096,256,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,299.16786499023436,5241.189301872253,20.793587112426756,20.553683536753933,48.65307954225373,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,1,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,539.7602722167969,20.632595252990722,20.632595252990722,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,540.0147094726562,636.0316576004028,20.679337882995604,20.517150245174285,48.739712291925336,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,539.7279357910156,2606.821410179138,20.721382713317873,20.526152836056205,48.71833548093833,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,256,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,539.6349060058594,5228.151106834412,20.654668617248536,20.502553360134947,48.774412749213695,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,1,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,100.89320526123046,21.123267364501952,21.123267364501952,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,32,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,100.7605354309082,650.1696104049682,21.04282569885254,20.973213238869945,190.71946460672726,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,100.78929595947265,2664.8142997741697,21.05440330505371,20.98278976200134,190.63242044410018,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,100.75694732666015,5347.87079410553,21.069881439208984,20.97204232982561,190.73011283747783,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,1,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,161.7040817260742,21.145869064331055,21.145869064331055,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,161.7094711303711,652.282827949524,21.16100482940674,21.041381546758835,190.1015858255824,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,161.70067596435547,2665.3193048477174,21.10575351715088,20.986766179903285,190.59630081695767,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,256,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,162.1171112060547,5365.277968215943,21.129830360412598,21.04030575770958,190.11130570354578,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,1,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,640.1039611816407,21.254774284362792,21.254774284362792,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,32,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,640.1613708496094,653.6386444091797,21.247190284729005,21.08511756158644,189.70726572031694,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,128,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,640.0815490722656,2674.817157936096,21.280365180969238,21.06155242469367,189.9195234682791,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,256,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,640.0378234863281,5375.1410070419315,21.241433334350585,21.078984341340906,189.76246365699166,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,1,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1366.8608642578124,21.259741020202636,21.259741020202636,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1367.2971313476562,652.9252952575683,21.236352157592773,21.06210629863124,189.91452912095252,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1367.264453125,2670.1740251541137,21.215439987182616,21.02499232404814,190.2497721925371,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,256,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,1366.6526611328125,5359.042090797424,21.232098960876463,21.015851336460486,190.3325226259278,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,1,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,149.93058013916016,21.280652618408205,21.280652618408205,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,32,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,149.75645904541017,655.1734912872314,21.25237121582031,21.134628751201014,757.0513865350378,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,149.81634979248048,2686.0508201599123,21.293503952026366,21.150006457952063,756.5009510427009,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,149.8279800415039,5396.333791160583,21.24583625793457,21.162093298668953,756.0688715518688,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,1,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,595.9907043457031,21.295283126831055,21.295283126831055,0.0,0.0,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,595.981494140625,655.6372997283936,21.334377670288085,21.149590313819147,756.5158361268869,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,595.9369873046875,2683.262344169617,21.278764533996583,21.12804995409147,757.2871152219888,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,256,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,595.6654602050781,5381.795223999024,21.299891471862793,21.105079309800093,758.1113420678045,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,1,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,32,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,128,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,256,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,1,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,256,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,OOM
