method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,118.62366104125977,919.5481771469116,29.80431365966797,29.662844424093922,33.71220863727218,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,95.31531600952148,3036.5576013565064,24.019107246398924,23.909902372885877,41.823675580290626,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,114.62972793579101,738.3895082473755,23.89379825592041,23.819016395076627,41.98326175243321,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,114.85149612426758,3027.640884399414,23.952019119262694,23.839692003144993,41.94685065008715,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,140.88275756835938,731.8680233001709,23.709811210632324,23.608645912908738,42.35736364080161,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,141.27984313964845,3009.8855783462523,23.81592960357666,23.69988644367128,42.19429499701405,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,194.0953353881836,737.2177160263061,23.908297729492187,23.781216646009877,42.049993273484795,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,193.78699798583983,3008.949042510986,23.814579200744628,23.6925121457558,42.207427977583066,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,95.1697898864746,752.5900419235229,24.29928340911865,24.277098126565257,82.38216897148413,
marlin_nvfp4,0.8B,/home/agent/wja/data/models/Qwen/Qwen3.5-0.8B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_0_8b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,1299063999,95.079736328125,3075.301725769043,24.218176078796386,24.214974218653882,82.59352175809092,
