batch_size,label,source_label,forward_mean_ms,speedup_vs_uncompressed_amp,images_per_sec,backend_counts
32,dense_default_amp,dense_default_amp,102.810219,1.000000,311.253107,{'dense_default': 224}
32,uniform_dense_bf16,uniform_dense_bf16,92.397177,1.112699,346.330929,{'dense_bf16': 224}
32,uniform_dense_nvfp4,uniform_dense_nvfp4,114.590211,0.897199,279.255965,{'dense_nvfp4': 224}
32,uniform_sparse_bf16,uniform_sparse_bf16,72.047323,1.426982,444.152516,{'sparse_bf16': 224}
32,uniform_sparse_nvfp4,uniform_sparse_nvfp4,108.004261,0.951909,296.284607,{'sparse_nvfp4': 224}
32,ours_best,ours_extreme_fastest_shape_stable,73.564722,1.397548,434.991109,"{'dense_bf16': 33, 'sparse_bf16': 191}"
