policy_id,scenario,sample_count,dense_prefill_nll,dense_decode_nll,prefill_nll,decode_nll,delta_prefill_nll,delta_decode_nll,target_delta_nll,prefill_tokens,decode_tokens
p48,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9819155620056905,0.16405977235168834,0.06355888084129035,5.248770239654917,204700,8100
p49,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9917772533275464,0.20215214552737226,0.07342057216314624,6.075797918579071,204700,8100
p50,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9715913344018254,0.19825491811568785,0.05323465323742527,4.457027177109709,204700,8100
p51,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9820241866877049,0.18750790624427527,0.06366750552330469,5.2809083481086505,204700,8100
p52,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9744483090624396,0.1669286954327216,0.05609162789803945,4.654258927275878,204700,8100
p53,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9819155620056905,0.16405977235168834,0.06355888084129035,5.248770239654917,204700,8100
p54,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9917772533275464,0.20215214552737226,0.07342057216314624,6.075797918579071,204700,8100
p55,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9715913344018254,0.19825491811568785,0.05323465323742527,4.457027177109709,204700,8100
p56,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9820241866877049,0.18750790624427527,0.06366750552330469,5.2809083481086505,204700,8100
p57,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9744483090624396,0.1669286954327216,0.05609162789803945,4.654258927275878,204700,8100
p58,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9819155620056905,0.16405977235168834,0.06355888084129035,5.248770239654917,204700,8100
p59,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9917772533275464,0.20215214552737226,0.07342057216314624,6.075797918579071,204700,8100
p60,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9715913344018254,0.19825491811568785,0.05323465323742527,4.457027177109709,204700,8100
p61,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9820241866877049,0.18750790624427527,0.06366750552330469,5.2809083481086505,204700,8100
p62,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9744483090624396,0.1669286954327216,0.05609162789803945,4.654258927275878,204700,8100
p63,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9819155620056905,0.16405977235168834,0.06355888084129035,5.248770239654917,204700,8100
p64,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9917772533275464,0.20215214552737226,0.07342057216314624,6.075797918579071,204700,8100
p65,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9715913344018254,0.19825491811568785,0.05323465323742527,4.457027177109709,204700,8100
p66,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9820241866877049,0.18750790624427527,0.06366750552330469,5.2809083481086505,204700,8100
p67,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9744483090624396,0.1669286954327216,0.05609162789803945,4.654258927275878,204700,8100
p68,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9819155620056905,0.16405977235168834,0.06355888084129035,5.248770239654917,204700,8100
p69,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9917772533275464,0.20215214552737226,0.07342057216314624,6.075797918579071,204700,8100
p70,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9715913344018254,0.19825491811568785,0.05323465323742527,4.457027177109709,204700,8100
p71,prefill_decode,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9820241866877049,0.18750790624427527,0.06366750552330469,5.2809083481086505,204700,8100
