policy_id,scenario,sample_count,dense_prefill_nll,dense_decode_nll,prefill_nll,decode_nll,delta_prefill_nll,delta_decode_nll,target_delta_nll,prefill_tokens,decode_tokens
p47,prefill_only,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9183566811644002,0.1669286954327216,0.0,0.1669286954327216,204700,8100
p48,prefill_only,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9183566811644002,0.16405977235168834,0.0,0.16405977235168834,204700,8100
p49,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9183566811644002,0.20215214552737226,0.0,0.20215214552737226,204700,8100
p50,prefill_only,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9183566811644002,0.19825491811568785,0.0,0.19825491811568785,204700,8100
p51,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9183566811644002,0.18750790624427527,0.0,0.18750790624427527,204700,8100
p52,prefill_only,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9183566811644002,0.1669286954327216,0.0,0.1669286954327216,204700,8100
p53,prefill_only,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9183566811644002,0.16405977235168834,0.0,0.16405977235168834,204700,8100
p54,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9183566811644002,0.20215214552737226,0.0,0.20215214552737226,204700,8100
p55,prefill_only,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9183566811644002,0.19825491811568785,0.0,0.19825491811568785,204700,8100
p56,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9183566811644002,0.18750790624427527,0.0,0.18750790624427527,204700,8100
p57,prefill_only,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9183566811644002,0.1669286954327216,0.0,0.1669286954327216,204700,8100
p58,prefill_only,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9183566811644002,0.16405977235168834,0.0,0.16405977235168834,204700,8100
p59,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9183566811644002,0.20215214552737226,0.0,0.20215214552737226,204700,8100
p60,prefill_only,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9183566811644002,0.19825491811568785,0.0,0.19825491811568785,204700,8100
p61,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9183566811644002,0.18750790624427527,0.0,0.18750790624427527,204700,8100
p62,prefill_only,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9183566811644002,0.1669286954327216,0.0,0.1669286954327216,204700,8100
p63,prefill_only,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9183566811644002,0.16405977235168834,0.0,0.16405977235168834,204700,8100
p64,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9183566811644002,0.20215214552737226,0.0,0.20215214552737226,204700,8100
p65,prefill_only,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9183566811644002,0.19825491811568785,0.0,0.19825491811568785,204700,8100
p66,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9183566811644002,0.18750790624427527,0.0,0.18750790624427527,204700,8100
p67,prefill_only,100,2.0165355252637243,1.9183566811644002,2.183464220696446,1.9183566811644002,0.1669286954327216,0.0,0.1669286954327216,204700,8100
p68,prefill_only,100,2.0165355252637243,1.9183566811644002,2.1805952976154126,1.9183566811644002,0.16405977235168834,0.0,0.16405977235168834,204700,8100
p69,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2186876707910965,1.9183566811644002,0.20215214552737226,0.0,0.20215214552737226,204700,8100
p70,prefill_only,100,2.0165355252637243,1.9183566811644002,2.214790443379412,1.9183566811644002,0.19825491811568785,0.0,0.19825491811568785,204700,8100
p71,prefill_only,100,2.0165355252637243,1.9183566811644002,2.2040434315079995,1.9183566811644002,0.18750790624427527,0.0,0.18750790624427527,204700,8100
