module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.q_proj,sparse_bf16,dense_bf16,0.396883,-3.2799144955608066e-05
model.language_model.layers.30.mlp.gate_proj,dense_bf16,dense_nvfp4,-1.1636479660866144,0.00019402131602430973
model.language_model.layers.30.mlp.up_proj,dense_bf16,dense_nvfp4,-1.1636479660866144,0.0001909178121788867
