module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.q_proj,dense_bf16,sparse_bf16,-0.396883,3.2799144955608066e-05
model.language_model.layers.1.mlp.gate_proj,dense_bf16,dense_nvfp4,-1.1636479660866144,0.00017624605096688966
model.language_model.layers.3.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.346018,6.040981341546694e-05
model.language_model.layers.4.self_attn.k_proj,dense_bf16,dense_nvfp4,-0.346018,5.627867223453619e-05
