module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.self_attn.q_proj,dense_bf16,sparse_bf16,-0.396883,6.784583510889699e-08
model.language_model.layers.0.self_attn.k_proj,dense_bf16,sparse_bf16,-0.396883,9.878025768580582e-08
model.language_model.layers.0.self_attn.v_proj,dense_bf16,sparse_bf16,-0.396883,6.550829082769846e-06
model.language_model.layers.1.self_attn.q_proj,dense_bf16,sparse_bf16,-0.396883,3.2799144955608066e-05
