module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.8.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001590134489629573
model.language_model.layers.8.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.00028158777673985177
model.language_model.layers.8.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0004289907080224699
model.language_model.layers.9.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001483552893914653
model.language_model.layers.9.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001163786530385721
model.language_model.layers.9.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0002024139079186098
model.language_model.layers.9.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003057123341396436
model.language_model.layers.10.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001548642842432317
model.language_model.layers.10.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00012341987392107455
model.language_model.layers.10.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.00033578709200149755
model.language_model.layers.11.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00015679713285249983
model.language_model.layers.11.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.0005964839553114398
model.language_model.layers.11.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.00029783731435794204
model.language_model.layers.12.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00019323242451772097
model.language_model.layers.12.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001389116420932126
model.language_model.layers.12.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.0005764475905931843
model.language_model.layers.12.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0002961041687299066
model.language_model.layers.12.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003974889737137204
model.language_model.layers.13.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00017668790834943714
model.language_model.layers.13.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00010798498440986432
model.language_model.layers.13.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.000154231820299614
model.language_model.layers.13.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003230189220043456
model.language_model.layers.14.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00020712166957689358
model.language_model.layers.14.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00016926718037478845
model.language_model.layers.14.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00010318629632112542
model.language_model.layers.14.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003735863222854604
model.language_model.layers.15.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00016562609294906646
model.language_model.layers.15.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.00036703128707280794
model.language_model.layers.16.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00021371049026890264
model.language_model.layers.16.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00018984748160843758
model.language_model.layers.16.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00015633299069143787
model.language_model.layers.16.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.000387760275727436
model.language_model.layers.17.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.000196977008626312
model.language_model.layers.17.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001878553856109149
model.language_model.layers.18.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00019212193487311096
model.language_model.layers.18.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00012165692298335613
model.language_model.layers.18.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00020003149671988894
model.language_model.layers.18.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003254265527383556
model.language_model.layers.19.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00019945665464227857
model.language_model.layers.19.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00018211179955841307
model.language_model.layers.19.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00014538258902184833
model.language_model.layers.20.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001637128424222114
model.language_model.layers.20.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00011246811970231263
model.language_model.layers.20.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0004127831524551118
model.language_model.layers.21.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00019502856848672176
model.language_model.layers.21.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001748323134988368
model.language_model.layers.22.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00017773780511662893
model.language_model.layers.22.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00011814321503414926
model.language_model.layers.23.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00020717052528154716
model.language_model.layers.23.self_attn.v_proj,dense_bf16,sparse_bf16,-0.396883,0.0006700529875183834
model.language_model.layers.23.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00022247374597261413
model.language_model.layers.23.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003792984826228114
model.language_model.layers.23.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0004417721623588512
model.language_model.layers.24.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0002191584543546841
model.language_model.layers.24.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00018396277210470293
model.language_model.layers.24.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.00040558970000565114
model.language_model.layers.25.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00011218496171268923
model.language_model.layers.26.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00018009918417017862
model.language_model.layers.26.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003942924810428723
model.language_model.layers.27.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003803697670509655
model.language_model.layers.28.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00015508105435431348
model.language_model.layers.29.self_attn.q_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00023563758530506924
model.language_model.layers.29.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.0001408924364885356
model.language_model.layers.29.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003832834100210457
model.language_model.layers.29.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.00039365917975801325
model.language_model.layers.30.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003050316823938325
model.language_model.layers.30.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0002851825287433097
model.language_model.layers.31.self_attn.v_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00014453006725100254
model.language_model.layers.31.self_attn.o_proj,dense_nvfp4,sparse_bf16,-0.050864999999999994,0.00016321256726223795
model.language_model.layers.31.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003638211286783299
model.language_model.layers.31.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.09914007714269857,0.0003132001597544428
