module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.v_proj,dense_bf16,sparse_bf16,-0.396883,0.00026601300941416986
model.language_model.layers.11.mlp.down_proj,dense_bf16,sparse_bf16,-0.9473247668449237,0.0005787731655869621
model.language_model.layers.12.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.0004216689303075629
model.language_model.layers.13.mlp.down_proj,dense_bf16,sparse_bf16,-0.9473247668449237,0.0005955479420678251
model.language_model.layers.14.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.00016441891953466182
model.language_model.layers.16.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.00016246357551360013
model.language_model.layers.17.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.0001648437321718451
model.language_model.layers.17.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.00044860765020024305
model.language_model.layers.18.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.0004621974484163991
model.language_model.layers.19.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.00016119788460416316
model.language_model.layers.21.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.0004418799665510862
model.language_model.layers.22.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.00016920402799959293
model.language_model.layers.22.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.00043660073505975703
model.language_model.layers.23.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.00017769714127730056
model.language_model.layers.23.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.00045551516649436493
model.language_model.layers.24.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.00017549969420625256
model.language_model.layers.24.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.00018304213926075837
model.language_model.layers.24.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.0004558391414025771
model.language_model.layers.25.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.0001940330048602947
model.language_model.layers.26.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.000171688875441173
model.language_model.layers.26.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.00023745875107802238
model.language_model.layers.26.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.0004988207442789503
model.language_model.layers.27.mlp.down_proj,dense_bf16,dense_nvfp4,-0.7344865446665729,0.0004949997124226137
model.language_model.layers.28.mlp.down_proj,dense_bf16,sparse_bf16,-0.9473247668449237,0.0006841124066507233
model.language_model.layers.29.self_attn.q_proj,dense_bf16,dense_nvfp4,-0.346018,0.00015973737007230328
model.language_model.layers.29.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.00023330170522618644
model.language_model.layers.29.mlp.down_proj,dense_bf16,sparse_bf16,-0.9473247668449237,0.0006353062548152232
model.language_model.layers.31.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.346018,0.00016566100148137147
