module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.7.mlp.gate_proj,dense_bf16,dense_nvfp4,-1.1636479660866144,0.00023980010397709104
model.language_model.layers.11.mlp.gate_proj,dense_bf16,dense_nvfp4,-1.1636479660866144,0.00030602115777595275
