model,scenario,linear_group,n,k,count,prefill_backend,decode_backend,prefill_ms,decode_ms,conversion_ms,weighted_total_ms
Llama-3.1-8B,normal_01,mlp.down_proj,4096,14336,32,marlin_nvfp4,marlin_nvfp4,8.12046413421631,0.044515200704336164,0.0,305.43841781616214
Llama-3.1-8B,normal_01,mlp.gate_proj,14336,4096,32,dense_nvfp4,marlin_nvfp4,3.223177599906921,0.16001920476555825,0.0,267.0013488769531
Llama-3.1-8B,normal_01,mlp.up_proj,14336,4096,32,dense_nvfp4,marlin_nvfp4,3.2256256341934204,0.17247679457068443,0.0,279.8362579345703
Llama-3.1-8B,normal_01,self_attn.k_proj,1024,4096,32,marlin_nvfp4,marlin_nvfp4,0.6397728085517883,0.04279359951615334,0.0,64.29337577819824
Llama-3.1-8B,normal_01,self_attn.o_proj,4096,4096,32,marlin_nvfp4,marlin_nvfp4,2.3946943998336794,0.041993600130081174,0.0,119.63166732788086
Llama-3.1-8B,normal_01,self_attn.q_proj,4096,4096,32,marlin_nvfp4,marlin_nvfp4,2.3970975637435914,0.042432000115513804,0.0,120.15749015808106
Llama-3.1-8B,normal_01,self_attn.v_proj,1024,4096,32,marlin_nvfp4,marlin_nvfp4,0.6415488064289093,0.04121600016951561,0.0,62.73474597930908
Llama-3.1-8B,normal_01,__TOTAL__,,,,,,,,,1219.0933038711548
