candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,prefill_first_ms,prefill_steady_ms,decode_ms,decode_first_ms,decode_steady_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,5.717798376083374,6.032415866851807,5.717798376083374,0.20374379851855337,0.2575039863586426,0.20200959891080855,12.237599928677081,390.19748919755216,0.0,Qwen3.5-9B,normal_01,mlp.down_proj,4096,12288,32
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,5.37666883468628,5.7118401527404785,5.37666883468628,0.23510230160318316,0.3319680094718933,0.2319776013493538,12.899942485988142,410.03362821787596,0.0,Qwen3.5-9B,normal_01,mlp.down_proj,4096,12288,32
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,6.953510427474976,6.93503999710083,6.953510427474976,0.042121600033715366,0.061664000153541565,0.04149120002985,8.301401628553867,265.00102487951517,0.0,Qwen3.5-9B,normal_01,mlp.down_proj,4096,12288,32
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,5.730435228347778,6.032479763031006,5.730435228347778,0.08607099746586755,1.2027839422225952,0.05004799924790859,8.48470714725554,281.17605382204056,0.0,Qwen3.5-9B,normal_01,mlp.down_proj,4096,12288,32
dense_bf16,dense_bf16,dense_bf16,True,,6.898982381820678,6.899295806884766,6.898982381820678,0.08888310086913408,0.1677439957857132,0.08633920103311539,9.74324160963297,309.26049629598856,0.0,Qwen3.5-9B,normal_01,mlp.gate_proj,12288,4096,32
sparse_bf16,sparse_bf16,sparse_bf16,True,,3.6444288015365602,40.41321563720703,3.6444288015365602,1.3222110557602718,38.134334564208984,0.13472320064902304,45.95518258586526,329.34667731299993,0.0,Qwen3.5-9B,normal_01,mlp.gate_proj,12288,4096,32
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.948963189125061,2.967072010040283,2.948963189125061,0.19970409907400608,0.2340800017118454,0.19859519898891448,9.339494359493255,297.7818994402885,0.0,Qwen3.5-9B,normal_01,mlp.gate_proj,12288,4096,32
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.5052191734313967,5.551680088043213,2.5052191734313967,0.3689178011380136,0.4799039959907532,0.36533760130405424,14.310588809847832,457.4337445944547,0.0,Qwen3.5-9B,normal_01,mlp.gate_proj,12288,4096,32
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,7.242822360992432,7.218656063079834,7.242822360992432,0.04173860045848415,0.05833600088953972,0.041203200444579126,8.578457575663924,273.95535930953923,0.0,Qwen3.5-9B,normal_01,mlp.gate_proj,12288,4096,32
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,2.957107186317444,3.221503973007202,2.957107186317444,0.08407840048894286,1.1554880142211914,0.049516800045967105,5.647616001963615,189.18440923690795,0.0,Qwen3.5-9B,normal_01,mlp.gate_proj,12288,4096,32
dense_bf16,dense_bf16,dense_bf16,True,,6.893801546096801,7.147200107574463,6.893801546096801,0.08679869924671947,0.11433599889278412,0.08591039925813675,9.671359921991824,308.855722476542,0.0,Qwen3.5-9B,normal_01,mlp.up_proj,12288,4096,32
sparse_bf16,sparse_bf16,sparse_bf16,True,,3.64094398021698,41.04083251953125,3.64094398021698,1.2984126308001578,37.3653450012207,0.13496319949626923,45.19014816582203,329.3427939921618,0.0,Qwen3.5-9B,normal_01,mlp.up_proj,12288,4096,32
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.950483202934265,3.18176007270813,2.950483202934265,0.19935289761051536,0.23494400084018707,0.1982047975063324,9.329775926470756,297.6451912134886,0.0,Qwen3.5-9B,normal_01,mlp.up_proj,12288,4096,32
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.4540224075317383,2.5300159454345703,2.4540224075317383,0.23427590010687707,0.36048001050949097,0.2302047997713089,9.950851210951804,314.46470075547694,0.0,Qwen3.5-9B,normal_01,mlp.up_proj,12288,4096,32
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,7.241708755493164,7.213600158691406,7.241708755493164,0.043779100128449495,0.059647999703884125,0.043267200142145155,8.642639959603548,276.0285653240979,0.0,Qwen3.5-9B,normal_01,mlp.up_proj,12288,4096,32
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,2.9614783763885497,3.1985599994659424,2.9614783763885497,0.08622850092360751,1.194432020187378,0.05048000030219555,5.7207904059439905,190.65190492868425,0.0,Qwen3.5-9B,normal_01,mlp.up_proj,12288,4096,32
dense_bf16,dense_bf16,dense_bf16,True,,0.7697760045528412,0.8294079899787903,0.7697760045528412,0.0373640998150222,0.09641599655151367,0.03545919992029667,1.9654271986335516,15.356351998075844,0.0,Qwen3.5-9B,normal_01,self_attn.k_proj,1024,4096,8
sparse_bf16,sparse_bf16,sparse_bf16,True,,0.4289727956056595,37.25193786621094,0.4289727956056595,1.2793132396647706,36.739681243896484,0.13543040081858634,41.36699646487832,111.52918088808656,0.0,Qwen3.5-9B,normal_01,self_attn.k_proj,1024,4096,8
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.6431296110153197,1.9681600332260132,1.6431296110153197,0.18599319979548454,0.20095999538898468,0.1855103999376297,7.5949120044708245,60.97617928981781,0.0,Qwen3.5-9B,normal_01,self_attn.k_proj,1024,4096,8
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.604975986480713,1.9274239540100098,1.604975986480713,0.2317496994975954,0.31059199571609497,0.2292063996195793,9.020966370403766,71.92047975808381,0.0,Qwen3.5-9B,normal_01,self_attn.k_proj,1024,4096,8
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,0.6362655997276306,0.6479039788246155,0.6362655997276306,0.039893199584912505,0.051263999193906784,0.039526399597525595,1.912847986444831,15.232259073480964,0.0,Qwen3.5-9B,normal_01,self_attn.k_proj,1024,4096,8
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,1.6532639980316162,1.9713599681854248,1.6532639980316162,0.08534749929094687,1.1305279731750488,0.051632000133395195,4.384383975341916,37.6198395639658,0.0,Qwen3.5-9B,normal_01,self_attn.k_proj,1024,4096,8
dense_bf16,dense_bf16,dense_bf16,True,,2.4411808013916017,2.7789440155029297,2.4411808013916017,0.04748689996777102,0.07433599978685379,0.04662079997360706,3.960761600360274,31.829849618300795,0.0,Qwen3.5-9B,normal_01,self_attn.o_proj,4096,4096,8
sparse_bf16,sparse_bf16,sparse_bf16,True,,1.306332802772522,38.714942932128906,1.306332802772522,1.3031969726784154,37.45555114746094,0.1369919992983341,43.008635928481816,120.2477835200727,0.0,Qwen3.5-9B,normal_01,self_attn.o_proj,4096,4096,8
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.991056001186371,2.321568012237549,1.991056001186371,0.18431500210426746,0.22284799814224243,0.18307200223207473,7.88913606852293,63.16516858786345,0.0,Qwen3.5-9B,normal_01,self_attn.o_proj,4096,4096,8
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8351487994194031,2.1891839504241943,1.8351487994194031,0.2347485987469554,0.3084479868412018,0.23237119913101195,9.347103959321975,74.59832931160926,0.0,Qwen3.5-9B,normal_01,self_attn.o_proj,4096,4096,8
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.3895871877670287,2.394848108291626,2.3895871877670287,0.041436000191606585,0.05718399956822395,0.0409280002117157,3.7155391938984392,29.615782476216555,0.0,Qwen3.5-9B,normal_01,self_attn.o_proj,4096,4096,8
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,2.0027552008628846,2.3493120670318604,2.0027552008628846,0.08366970019415021,1.116320013999939,0.050358399748802185,4.680185607075691,40.213939785957336,0.0,Qwen3.5-9B,normal_01,self_attn.o_proj,4096,4096,8
dense_bf16,dense_bf16,dense_bf16,True,,4.666892719268799,4.996960163116455,4.666892719268799,0.06654639984481037,0.09747199714183807,0.06554879993200302,6.796377514302731,54.477625177800654,0.0,Qwen3.5-9B,normal_01,self_attn.q_proj,8192,4096,8
sparse_bf16,sparse_bf16,sparse_bf16,True,,2.476035213470459,39.285823822021484,2.476035213470459,1.3019799426198007,37.42067337036133,0.13686079978942872,44.13939337730408,128.93824763298034,0.0,Qwen3.5-9B,normal_01,self_attn.q_proj,8192,4096,8
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.477123236656189,2.4926719665527344,2.477123236656189,0.1890941010322422,0.23183999955654144,0.18771520107984543,8.52813446968794,67.93175089806319,0.0,Qwen3.5-9B,normal_01,self_attn.q_proj,8192,4096,8
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.1377984523773192,2.187648057937622,2.1377984523773192,0.23655310031026602,0.3537920117378235,0.23277119994163514,9.707497662305832,76.86268522143364,0.0,Qwen3.5-9B,normal_01,self_attn.q_proj,8192,4096,8
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,4.864265632629395,4.8592000007629395,4.864265632629395,0.04167579985223711,0.05711999908089638,0.04117759987711907,6.197891227900982,49.46646739691496,0.0,Qwen3.5-9B,normal_01,self_attn.q_proj,8192,4096,8
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,2.4845120191574095,2.5156800746917725,2.4845120191574095,0.08454239848069847,1.145535945892334,0.05031680017709732,5.189868770539761,41.76829460859299,0.0,Qwen3.5-9B,normal_01,self_attn.q_proj,8192,4096,8
dense_bf16,dense_bf16,dense_bf16,True,,0.7695455908775329,0.8004800081253052,0.7695455908775329,0.037029800540767606,0.06915199756622314,0.035993600636720656,1.9544992081820962,15.434819304198026,0.0,Qwen3.5-9B,normal_01,self_attn.v_proj,1024,4096,8
sparse_bf16,sparse_bf16,sparse_bf16,True,,0.4277120023965836,37.20604705810547,0.4277120023965836,1.2703275639330969,36.47951889038086,0.13454719856381417,41.07819404825568,110.98908559903502,0.0,Qwen3.5-9B,normal_01,self_attn.v_proj,1024,4096,8
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.6899487972259521,8.382111549377441,1.6899487972259521,0.28518610112369064,0.32681599259376526,0.2838432013988495,10.815904033184053,92.91858547925949,0.0,Qwen3.5-9B,normal_01,self_attn.v_proj,1024,4096,8
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.6041983842849732,1.9239039421081543,1.6041983842849732,0.23290000203996897,0.3173440098762512,0.23017600178718567,9.05699844956398,72.16551709771156,0.0,Qwen3.5-9B,normal_01,self_attn.v_proj,1024,4096,8
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,0.6358112037181854,0.6644480228424072,0.6358112037181854,0.040067800239194186,0.05724800005555153,0.039513600245118144,1.9179808113723995,15.248342511430383,0.0,Qwen3.5-9B,normal_01,self_attn.v_proj,1024,4096,8
dense_nvfp4_prefill_marlin_decode,dense_nvfp4,marlin_nvfp4,True,,1.6509087920188903,1.9295680522918701,1.6509087920188903,0.08469200009712949,1.1368319988250732,0.05075200013816357,4.361052795127034,37.11769644320011,0.0,Qwen3.5-9B,normal_01,self_attn.v_proj,1024,4096,8
