m,n,k,latency_ms,tflops,source_file
16384,12288,4096,2.581357,638.91495,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m16384/targeted_profile.csv
16384,4096,4096,1.979472,277.728512,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m16384/targeted_profile.csv
16384,22016,4096,3.37256,876.170473,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m16384/targeted_profile.csv
16384,4096,11008,5.056704,292.180192,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m16384/targeted_profile.csv
32768,12288,4096,4.888768,674.716997,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m32768/targeted_profile.csv
32768,4096,4096,3.96851,277.059023,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m32768/targeted_profile.csv
32768,22016,4096,6.196285,953.77717,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m32768/targeted_profile.csv
32768,4096,11008,9.837546,300.373446,/root/workspaces/cospaq/fake/artifacts/debug/104_llama2_rtx_pro_6000_kernel_smoke/kernel_profile/m32768/targeted_profile.csv
