method,group,prefill_sum_ms,decode_first_sum_ms,decode_steady_sum_ms,decode_steps_traced,projected_total_ms,prefill_backend,decode_backend
sparse_nvfp4,mlp.down_proj,156.43148756027222,8.152383998036385,8.173086970083174,32,2248.721048929518,sparse_nvfp4,sparse_nvfp4
sparse_nvfp4,mlp.gate_proj,74.93132662773132,8.598048001527786,8.501571106333886,32,2251.4300067444,sparse_nvfp4,sparse_nvfp4
sparse_nvfp4,mlp.up_proj,75.81833624839783,8.150208041071892,8.170478448271751,32,2167.4405485987663,sparse_nvfp4,sparse_nvfp4
sparse_nvfp4,self_attn.k_proj,57.385088086128235,8.070368021726608,8.14157935784709,32,2141.558192358863,sparse_nvfp4,sparse_nvfp4
sparse_nvfp4,self_attn.o_proj,57.41667187213898,3.822080008685589,3.668087740338618,32,996.6011256671721,sparse_nvfp4,sparse_nvfp4
sparse_nvfp4,self_attn.q_proj,57.52630412578583,8.774719953536987,8.586218328725908,32,2255.7866979044293,sparse_nvfp4,sparse_nvfp4
sparse_nvfp4,self_attn.v_proj,57.409663915634155,7.9938879907131195,7.967613922972833,32,2097.1451022644196,sparse_nvfp4,sparse_nvfp4
