module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,batch_size,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,latency_source,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
44,model.language_model.layers.6.self_attn.k_proj,6,layers_00_07,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0034743682481348515,0.002195961532151329,0.04686108761169899,0.732421875,1.2578404583400413,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,8.179867355568848e-05,0.08560006320476532,0.6624491810798645,0.6568933725357056,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,8.179867355568848e-05
44,model.language_model.layers.6.self_attn.k_proj,6,layers_00_07,k_proj,attention,4096,4096,16777216,sparse_bf16,0.02184329181909561,0.013805971372217084,0.11749881434387789,2.0,1.2578404583400413,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00026277942377390213,0.07050386071205139,0.6035748720169067,0.4472808837890625,latency_model,0.215636,0.215636,True,,0.172147,0.00026277942377390213
44,model.language_model.layers.6.self_attn.k_proj,6,layers_00_07,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0449630469083786,0.028418726607958234,0.16857854729460162,3.375,1.2578404583400413,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00034092300740927537,0.090397909283638,0.4425852298736572,0.2998447120189667,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.00034092300740927537
45,model.language_model.layers.6.self_attn.v_proj,6,layers_00_07,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
45,model.language_model.layers.6.self_attn.v_proj,6,layers_00_07,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0009029906941577792,0.016242606487883313,0.1274464848000262,0.249755859375,0.2357836986235116,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00044772139993489016,0.08560006320476532,0.6624491810798645,0.48609983921051025,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00044772139993489016
45,model.language_model.layers.6.self_attn.v_proj,6,layers_00_07,v_proj,attention,4096,4096,16777216,sparse_bf16,0.005287645384669304,0.09511188076058869,0.3084021413035076,0.65625,0.2357836986235116,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006337952805719852,0.07050386071205139,0.6035748720169067,0.1565922200679779,latency_model,0.215636,0.215636,True,,0.172147,0.0006337952805719852
45,model.language_model.layers.6.self_attn.v_proj,6,layers_00_07,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.009420459158718586,0.16945114943067888,0.4116444454024357,1.15625,0.2357836986235116,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009328547721807028,0.090397909283638,0.4425852298736572,0.1375986635684967,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009328547721807028
46,model.language_model.layers.6.self_attn.o_proj,6,layers_00_07,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
46,model.language_model.layers.6.self_attn.o_proj,6,layers_00_07,o_proj,attention,4096,4096,16777216,dense_nvfp4,1.7895847122417763e-05,0.013112327630267607,0.11450907226184136,0.24609375,0.03694334659883751,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00039282551341302614,0.08560006320476532,0.6624491810798645,0.5283153653144836,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00039282551341302614
46,model.language_model.layers.6.self_attn.o_proj,6,layers_00_07,o_proj,attention,4096,4096,16777216,sparse_bf16,7.871184789109975e-05,0.0576723488344401,0.2401506794378065,0.4560546875,0.03694334659883751,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0004786946886910974,0.07050386071205139,0.6035748720169067,0.1950504332780838,latency_model,0.215636,0.215636,True,,0.172147,0.0004786946886910974
46,model.language_model.layers.6.self_attn.o_proj,6,layers_00_07,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.00015380396507680416,0.11269251280063625,0.3356970550967587,0.638916015625,0.03694334659883751,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0007252160657297222,0.090397909283638,0.4425852298736572,0.16084851324558258,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0007252160657297222
47,model.language_model.layers.6.mlp.gate_proj,6,layers_00_07,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
47,model.language_model.layers.6.mlp.gate_proj,6,layers_00_07,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0007698362460359931,0.008100912437487354,0.09000506895440587,0.37890625,0.3082706715837162,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00025328623187641973,0.08560006320476532,0.6624491810798645,0.5513799786567688,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.00025328623187641973
47,model.language_model.layers.6.mlp.gate_proj,6,layers_00_07,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.004702060017734766,0.049479323265975005,0.2224394822552305,0.873046875,0.3082706715837162,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.000445873380471408,0.07050386071205139,0.6035748720169067,0.21175990998744965,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.000445873380471408
47,model.language_model.layers.6.mlp.gate_proj,6,layers_00_07,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.00865186657756567,0.09104275607517441,0.301732921762234,1.34375,0.3082706715837162,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0005473901972478505,0.090397909283638,0.4425852298736572,0.15027831494808197,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0005473901972478505
48,model.language_model.layers.6.mlp.up_proj,6,layers_00_07,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
48,model.language_model.layers.6.mlp.up_proj,6,layers_00_07,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0005626562633551657,0.014708385035448775,0.12127813090350946,0.17718505859375,0.19558659394376718,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.000446447134595534,0.08560006320476532,0.6624491810798645,0.5352767705917358,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.000446447134595534
48,model.language_model.layers.6.mlp.up_proj,6,layers_00_07,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.003442475339397788,0.08998967231781907,0.29998278670253575,0.4677734375,0.19558659394376718,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006683053200561142,0.07050386071205139,0.6035748720169067,0.1745171844959259,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.0006683053200561142
48,model.language_model.layers.6.mlp.up_proj,6,layers_00_07,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.006088800262659788,0.1591671940753125,0.39895763443668114,0.71875,0.19558659394376718,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009007385252926762,0.090397909283638,0.4425852298736572,0.14144574105739594,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0009007385252926762
49,model.language_model.layers.6.mlp.down_proj,6,layers_00_07,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9846591372922003,0.9846591372922003,True,,0.0,0.0
49,model.language_model.layers.6.mlp.down_proj,6,layers_00_07,down_proj,mlp,4096,11008,45088768,dense_nvfp4,4.93449333589524e-05,0.011975811090658076,0.10943404904625469,0.40625,0.06419021274030715,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0003387544648683482,0.08560006320476532,0.6624491810798645,0.49883100390434265,latency_model,0.6161100353609755,0.6161100353609755,True,,0.3685491019312248,0.0003387544648683482
49,model.language_model.layers.6.mlp.down_proj,6,layers_00_07,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0002483991556800902,0.06028544697515589,0.24553094911875345,0.2109375,0.06419021274030715,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00057438366909593,0.07050386071205139,0.6035748720169067,0.2238955944776535,latency_model,0.5130693747467034,0.5130693747467034,True,,0.4715897625454969,0.00057438366909593
49,model.language_model.layers.6.mlp.down_proj,6,layers_00_07,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0004703979648184031,0.1141636391139878,0.33788110203737026,0.3984375,0.06419021274030715,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0007498706531439324,0.090397909283638,0.4425852298736572,0.16417357325553894,latency_model,0.5828037906155628,0.5828037906155628,True,,0.4018553466766376,0.0007498706531439324
50,model.language_model.layers.7.self_attn.q_proj,7,layers_00_07,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
50,model.language_model.layers.7.self_attn.q_proj,7,layers_00_07,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.003636295674368739,0.0035085305115955864,0.05923284993646335,0.75,1.0180449778545222,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00012359096756646594,0.08560006320476532,0.6575705409049988,0.6258136630058289,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00012359096756646594
50,model.language_model.layers.7.self_attn.q_proj,7,layers_00_07,q_proj,attention,4096,4096,16777216,sparse_bf16,0.020831167697906494,0.020099242197337868,0.14177179619846067,2.046875,1.0180449778545222,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00033045417895940376,0.07050386071205139,0.5945969820022583,0.39218950271606445,latency_model,0.215636,0.215636,True,,0.172147,0.00033045417895940376
50,model.language_model.layers.7.self_attn.q_proj,7,layers_00_07,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04002811759710312,0.038621686597460986,0.19652401023147525,3.25,1.0180449778545222,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00044051958150580683,0.090397909283638,0.4371393918991089,0.2886394262313843,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.00044051958150580683
51,model.language_model.layers.7.self_attn.k_proj,7,layers_00_07,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
51,model.language_model.layers.7.self_attn.k_proj,7,layers_00_07,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.003680563298985362,0.0024231524362451767,0.04922552626681788,0.703125,1.232442816361429,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,8.959670737847815e-05,0.08560006320476532,0.6575705409049988,0.6568933725357056,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,8.959670737847815e-05
51,model.language_model.layers.7.self_attn.k_proj,7,layers_00_07,k_proj,attention,4096,4096,16777216,sparse_bf16,0.022156011313199997,0.014586732635696422,0.12077554651375592,1.8125,1.232442816361429,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00027351047247915327,0.07050386071205139,0.5945969820022583,0.4472808837890625,latency_model,0.215636,0.215636,True,,0.172147,0.00027351047247915327
51,model.language_model.layers.7.self_attn.k_proj,7,layers_00_07,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.044835563749074936,0.02951814619217311,0.17180845785983037,3.0,1.232442816361429,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.000349754896705327,0.090397909283638,0.4371393918991089,0.2998447120189667,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.000349754896705327
52,model.language_model.layers.7.self_attn.v_proj,7,layers_00_07,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
52,model.language_model.layers.7.self_attn.v_proj,7,layers_00_07,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0010235115187242627,0.016478899848560286,0.12837016728414857,0.2890625,0.2492196376031358,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004508895039555941,0.08560006320476532,0.6575705409049988,0.48609983921051025,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0004508895039555941
52,model.language_model.layers.7.self_attn.v_proj,7,layers_00_07,v_proj,attention,4096,4096,16777216,sparse_bf16,0.005830351263284683,0.09387073109773071,0.3063833074724057,0.669921875,0.2492196376031358,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006162202718996061,0.07050386071205139,0.5945969820022583,0.1565922200679779,latency_model,0.215636,0.215636,True,,0.172147,0.0006162202718996061
52,model.language_model.layers.7.self_attn.v_proj,7,layers_00_07,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.010429047979414463,0.16791138548475915,0.4097699177401376,0.8564453125,0.2492196376031358,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009130040226085199,0.090397909283638,0.4371393918991089,0.1375986635684967,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009130040226085199
53,model.language_model.layers.7.self_attn.o_proj,7,layers_00_07,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
53,model.language_model.layers.7.self_attn.o_proj,7,layers_00_07,o_proj,attention,4096,4096,16777216,dense_nvfp4,2.396380659774877e-05,0.015026246883211703,0.12258159275850393,0.21875,0.03993490383037002,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004468483882076787,0.08560006320476532,0.6575705409049988,0.5283153653144836,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0004468483882076787
53,model.language_model.layers.7.self_attn.o_proj,7,layers_00_07,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00012050522491335869,0.07556150367342672,0.2748845278902156,0.5859375,0.03993490383037002,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006178500850751587,0.07050386071205139,0.5945969820022583,0.1950504332780838,latency_model,0.215636,0.215636,True,,0.172147,0.0006178500850751587
53,model.language_model.layers.7.self_attn.o_proj,7,layers_00_07,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.00022274485672824085,0.13966976387960814,0.37372418155587434,0.6875,0.03993490383037002,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0008877645113419902,0.090397909283638,0.4371393918991089,0.16084851324558258,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0008877645113419902
54,model.language_model.layers.7.mlp.gate_proj,7,layers_00_07,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
54,model.language_model.layers.7.mlp.gate_proj,7,layers_00_07,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0008625260088592768,0.007726484556178727,0.0879004240955567,0.412109375,0.3341143505762627,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00023980010397709104,0.08560006320476532,0.6575705409049988,0.5513799786567688,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.00023980010397709104
54,model.language_model.layers.7.mlp.gate_proj,7,layers_00_07,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.0052362484857439995,0.04690617168857576,0.2165783269133266,0.921875,0.3341143505762627,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0004163986685682507,0.07050386071205139,0.5945969820022583,0.21175990998744965,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.0004163986685682507
54,model.language_model.layers.7.mlp.gate_proj,7,layers_00_07,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.009643588215112686,0.08638700125548561,0.2939166569888233,1.603515625,0.3341143505762627,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0005130067097695737,0.090397909283638,0.4371393918991089,0.15027831494808197,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0005130067097695737
55,model.language_model.layers.7.mlp.up_proj,7,layers_00_07,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
55,model.language_model.layers.7.mlp.up_proj,7,layers_00_07,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.000635386910289526,0.01452935133778606,0.12053775897114588,0.21875,0.20912021607207415,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00043776502042207425,0.08560006320476532,0.6575705409049988,0.5352767705917358,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.00043776502042207425
55,model.language_model.layers.7.mlp.up_proj,7,layers_00_07,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.003926979377865791,0.0897979831710001,0.29966311613376795,0.53125,0.20912021607207415,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006569621971978603,0.07050386071205139,0.5945969820022583,0.1745171844959259,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.0006569621971978603
55,model.language_model.layers.7.mlp.up_proj,7,layers_00_07,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.006863419432193041,0.1569453677657304,0.39616330946432987,1.0,0.20912021607207415,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0008772365282085851,0.090397909283638,0.4371393918991089,0.14144574105739594,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0008772365282085851
56,model.language_model.layers.7.mlp.down_proj,7,layers_00_07,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9846591372922003,0.9846591372922003,True,,0.0,0.0
56,model.language_model.layers.7.mlp.down_proj,7,layers_00_07,down_proj,mlp,4096,11008,45088768,dense_nvfp4,6.648683483945206e-05,0.012693400321576996,0.11266499155273121,0.28125,0.07237337752423557,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00035640833285077934,0.08560006320476532,0.6575705409049988,0.49883100390434265,latency_model,0.6161100353609755,0.6161100353609755,True,,0.3685491019312248,0.00035640833285077934
56,model.language_model.layers.7.mlp.down_proj,7,layers_00_07,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0003336190711706877,0.06369321739421106,0.2523751520934877,0.3046875,0.07237337752423557,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0005978253615748321,0.07050386071205139,0.5945969820022583,0.2238955944776535,latency_model,0.5130693747467034,0.5130693747467034,True,,0.4715897625454969,0.0005978253615748321
56,model.language_model.layers.7.mlp.down_proj,7,layers_00_07,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0006310706376098096,0.12048147958490146,0.34710442173055284,0.4609375,0.07237337752423557,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0007816311757182739,0.090397909283638,0.4371393918991089,0.16417357325553894,latency_model,0.5828037906155628,0.5828037906155628,True,,0.4018553466766376,0.0007816311757182739
57,model.language_model.layers.8.self_attn.q_proj,8,layers_08_15,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
57,model.language_model.layers.8.self_attn.q_proj,8,layers_08_15,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.003692686092108488,0.0035151543317943432,0.059288736972500464,0.853515625,1.0249413078065701,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0001273097321992242,0.08560006320476532,0.6760799884796143,0.6258136630058289,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0001273097321992242
57,model.language_model.layers.8.self_attn.q_proj,8,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02034110017120838,0.01936316941022701,0.1391516058485385,2.4375,1.0249413078065701,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003103708489687305,0.07050386071205139,0.5796897411346436,0.39218950271606445,latency_model,0.215636,0.215636,True,,0.172147,0.0003103708489687305
57,model.language_model.layers.8.self_attn.q_proj,8,layers_08_15,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04000576585531235,0.03808242499777583,0.19514718803450853,3.375,1.0249413078065701,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0004432342169728322,0.090397909283638,0.4460614025592804,0.2886394262313843,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0004432342169728322
58,model.language_model.layers.8.self_attn.k_proj,8,layers_08_15,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
58,model.language_model.layers.8.self_attn.k_proj,8,layers_08_15,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0038729829248040915,0.0023513482045268807,0.048490702248233944,0.75,1.2834067451650533,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,8.938898258714464e-05,0.08560006320476532,0.6760799884796143,0.6568933725357056,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,8.938898258714464e-05
58,model.language_model.layers.8.self_attn.k_proj,8,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_bf16,0.02166639268398285,0.013154004168152742,0.11469090708575262,1.765625,1.2834067451650533,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002404622056067459,0.07050386071205139,0.5796897411346436,0.4472808837890625,latency_model,0.215636,0.215636,True,,0.172147,0.0002404622056067459
58,model.language_model.layers.8.self_attn.k_proj,8,layers_08_15,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04360199347138405,0.02647144876527377,0.1627004879073009,2.96875,1.2834067451650533,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0003200568573868548,0.090397909283638,0.4460614025592804,0.2998447120189667,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0003200568573868548
59,model.language_model.layers.8.self_attn.v_proj,8,layers_08_15,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
59,model.language_model.layers.8.self_attn.v_proj,8,layers_08_15,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0010740780271589756,0.017277139347688732,0.1314425324911565,0.2783203125,0.24933428343508568,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00048603716622591864,0.08560006320476532,0.6760799884796143,0.48609983921051025,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00048603716622591864
59,model.language_model.layers.8.self_attn.v_proj,8,layers_08_15,v_proj,attention,4096,4096,16777216,sparse_bf16,0.0059089697897434235,0.09504904846505126,0.3083002569980299,0.6328125,0.24933428343508568,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006083121188405938,0.07050386071205139,0.5796897411346436,0.1565922200679779,latency_model,0.215636,0.215636,True,,0.172147,0.0006083121188405938
59,model.language_model.layers.8.self_attn.v_proj,8,layers_08_15,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.010516194626688957,0.16915880911678727,0.41128920374450295,0.94921875,0.24933428343508568,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009385596227362475,0.090397909283638,0.4460614025592804,0.1375986635684967,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009385596227362475
60,model.language_model.layers.8.self_attn.o_proj,8,layers_08_15,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
60,model.language_model.layers.8.self_attn.o_proj,8,layers_08_15,o_proj,attention,4096,4096,16777216,dense_nvfp4,3.7301520933397114e-05,0.015592962033615293,0.12487178237542416,0.30859375,0.04891014601191936,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004767536534605184,0.08560006320476532,0.6760799884796143,0.5283153653144836,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0004767536534605184
60,model.language_model.layers.8.self_attn.o_proj,8,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00019078337936662138,0.07975219016994713,0.2824043026760519,0.828125,0.04891014601191936,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006357671024234757,0.07050386071205139,0.5796897411346436,0.1950504332780838,latency_model,0.215636,0.215636,True,,0.172147,0.0006357671024234757
60,model.language_model.layers.8.self_attn.o_proj,8,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.00035628105979412794,0.14893433028067443,0.3859201086762316,0.765625,0.04891014601191936,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009659728045429792,0.090397909283638,0.4460614025592804,0.16084851324558258,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009659728045429792
61,model.language_model.layers.8.mlp.gate_proj,8,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
61,model.language_model.layers.8.mlp.gate_proj,8,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0008824020624160767,0.008409261818419616,0.091702027340837,0.4375,0.3239323488569645,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0002683372922940899,0.08560006320476532,0.6760799884796143,0.5513799786567688,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.0002683372922940899
