point_index,layer,method,modules,latency_cost,quality_cost
7,11,dense_nvfp4,3,10.725881600379942,0.25109077685296766
7,12,sparse_bf16,2,2.5936959981918335,0.5010409897732971
7,12,dense_bf16,1,2.4191904067993164,0.0
7,12,dense_nvfp4,4,12.717174398899079,0.38620804801169123
7,13,sparse_bf16,2,2.5936959981918335,0.5168058646272365
7,13,dense_bf16,1,2.4191904067993164,0.0
7,13,dense_nvfp4,4,12.717174398899079,0.37556958989852146
7,14,sparse_bf16,2,2.5936959981918335,0.5160511818313787
7,14,dense_bf16,1,2.4191904067993164,0.0
7,14,dense_nvfp4,4,12.717174398899079,0.3956156913355688
7,15,sparse_bf16,2,2.5936959981918335,0.47415853485869075
7,15,dense_bf16,1,2.4191904067993164,0.0
7,15,dense_nvfp4,4,12.717174398899079,0.3761255547857633
7,16,sparse_bf16,2,2.5936959981918335,0.4827117868550873
7,16,dense_bf16,1,2.4191904067993164,0.0
7,16,dense_nvfp4,4,12.717174398899079,0.36131241786578455
7,17,sparse_bf16,2,2.5936959981918335,0.5188186637399884
7,17,dense_bf16,1,2.4191904067993164,0.0
7,17,dense_nvfp4,4,12.717174398899079,0.3778580212327352
7,18,sparse_bf16,2,2.5936959981918335,0.5409940277862124
7,18,dense_bf16,1,2.4191904067993164,0.0
7,18,dense_nvfp4,4,12.717174398899079,0.3823941312459886
7,19,sparse_bf16,2,2.5936959981918335,0.5530512311349922
7,19,dense_bf16,1,2.4191904067993164,0.0
7,19,dense_nvfp4,4,12.717174398899079,0.3885922561829105
7,20,sparse_bf16,2,2.5936959981918335,0.561747700502508
7,20,dense_bf16,1,2.4191904067993164,0.0
7,20,dense_nvfp4,4,12.717174398899079,0.3566229192467913
7,21,sparse_bf16,2,2.5936959981918335,0.6132342855281088
7,21,dense_bf16,1,2.4191904067993164,0.0
7,21,dense_nvfp4,4,12.717174398899079,0.38244884111061855
7,22,sparse_bf16,2,2.5936959981918335,0.6050568042187363
7,22,dense_bf16,1,2.4191904067993164,0.0
7,22,dense_nvfp4,4,12.717174398899079,0.37343210836433477
7,23,dense_bf16,2,4.838691258430481,0.0
7,23,sparse_bf16,1,1.2990015983581542,0.3096816390827266
7,23,dense_nvfp4,4,12.717174398899079,0.40396043743488225
7,24,dense_bf16,2,4.838691258430481,0.0
7,24,sparse_bf16,1,1.2990015983581542,0.32483953650506453
7,24,dense_nvfp4,4,12.717174398899079,0.44659650981984833
7,25,dense_bf16,3,7.25612165927887,0.0
7,25,dense_nvfp4,4,12.717174398899079,0.45404526645289045
7,26,dense_bf16,2,4.838691258430481,0.0
7,26,sparse_bf16,1,1.2990015983581542,0.3615006723394818
7,26,dense_nvfp4,4,12.717174398899079,0.4316637006974364
7,27,dense_bf16,3,7.25612165927887,0.0
7,27,dense_nvfp4,4,12.717174398899079,0.4501909799994208
7,28,dense_bf16,3,7.25612165927887,0.0
7,28,dense_nvfp4,4,12.717174398899079,0.41795585424046944
7,29,dense_bf16,2,4.838691258430481,0.0
7,29,sparse_bf16,1,1.2990015983581542,0.3571775639690786
7,29,dense_nvfp4,4,12.717174398899079,0.3802203216007357
7,30,dense_bf16,3,7.25612165927887,0.0
7,30,dense_nvfp4,3,7.600643217563629,0.19855918878286238
7,30,sparse_bf16,1,3.2431904077529907,0.0690650561051877
7,31,dense_bf16,2,4.838691258430481,0.0
7,31,sparse_bf16,2,4.542192006111145,0.37765181689660177
7,31,dense_nvfp4,3,7.600643217563629,0.10980181468184183
8,0,sparse_bf16,5,8.428678417205811,0.2579471061748721
8,0,dense_nvfp4,2,5.609350419044494,0.09820200762116113
8,1,sparse_bf16,5,8.428678417205811,0.5753523977689061
8,1,dense_nvfp4,2,5.609350419044494,0.12047202822854833
