point_index,quality_budget,quality_cost,latency_ms,speedup_vs_dense_linear,dense_latency_ms,speed_optimal_latency_ms,speed_gap_to_optimal_ms,total_prefill_ms,total_decode_ms,total_conversion_ms,count_dense_bf16,count_dense_nvfp4,count_sparse_bf16,count_sparse_nvfp4,count_marlin_nvfp4,count_dense_nvfp4_prefill_marlin_decode,quality_budget_bins,delta_latency_vs_prev,delta_quality_vs_prev,decode_fraction
0,0.0,0.0,1383.6617966074093,1.0,1383.6617966074093,814.7075442516576,568.9542523557517,984.6786566709227,398.9831399364866,0.0,224,0,0,0,0,0,0,,,0.2883530794264542
1,3.792646015372682,1.6084798473745467,1284.6350717208381,1.077085490709762,1383.6617966074093,814.7075442516576,469.9275274691805,902.1216926077519,370.6854052145015,11.827973898584714,203,0,0,0,0,21,21,-99.02672488657117,1.6084798473745467,0.2885530789050842
2,7.585292030745364,3.151966511299908,1185.608346834267,1.167047955002992,1383.6617966074093,814.7075442516576,370.90080258260934,819.5647285445813,342.38767049251635,23.65594779716943,182,0,0,0,0,42,42,-99.02672488657117,1.5434866639253613,0.28878648788762096
3,15.170584061490729,7.350768171284543,1019.4703683799444,1.3572359133951162,1383.6617966074093,814.7075442516576,204.76282412828675,683.1809969461632,290.6660756260316,45.62329580774963,139,0,4,0,0,81,85,-166.1379784543226,4.198801659984635,0.2851147857175422
4,30.341168122981458,17.936906102376486,934.0191073501286,1.4814063071289254,1383.6617966074093,814.7075442516576,119.31156309847097,605.818108197723,276.38137923545014,51.81961991695558,82,0,50,0,0,92,169,-85.45126102981578,10.586137931091944,0.29590548743650613
5,60.682336245962915,45.028156344759815,883.9238138501287,1.5653631850697174,1383.6617966074093,814.7075442516576,69.21626959847106,553.759247197723,276.09433923545015,54.07022741695558,35,0,92,0,0,97,339,-50.09529349999991,27.091250242383328,0.3123508326275986
6,121.36467249192583,106.08254836606888,831.8021908934227,1.663450531575596,1383.6617966074093,814.7075442516576,17.094646641765053,497.7187391727438,286.7702493376912,47.31320238298761,1,0,139,0,0,84,678,-52.121622956706005,61.05439202130906,0.3447577470668559
7,242.72934498385166,136.54454586842343,814.7075442516576,1.6983539754481587,1383.6617966074093,814.7075442516576,0.0,465.9179611102961,312.7424245932938,36.0471585480677,0,0,160,0,0,64,1356,-17.094646641765053,30.46199750235455,0.38387078504417255
