method,rows,latency_sum_ms,quality_sum,latency_mean_ms,quality_mean,latency_gain_sum_vs_dense,latency_gain_mean_vs_dense,prefill_sum_ms,decode_sum_ms,conversion_sum_ms
dense_bf16,224,1383.6617966074093,0.0,6.177061591997363,0.0,0.0,0.0,984.6786566709227,12.468223123015207,0.0
dense_nvfp4,224,1611.9963559549385,16.530083108272944,7.196412303370262,0.0737950138762185,-228.33455934752925,-1.0193507113728983,606.0213452102125,31.18658948631942,8.004147182504669
sparse_bf16,224,885.9215039230688,191.28447364745372,3.9550067139422715,0.8539485430689898,497.7402926843405,2.2220548780550913,486.93836398658215,12.468223123015207,0.0
sparse_nvfp4,224,941.4635491370368,379.2646015372682,4.2029622729332,1.6931455425770903,442.1982474703725,1.974099319064163,542.4804092005502,12.468223123015207,0.0
marlin_nvfp4,224,1314.3469119749063,16.530083108272944,5.867620142745118,0.0737950138762185,69.31488463250292,0.3094414492522452,938.8198111066372,8.244960005760301,111.68838068393956
dense_nvfp4_prefill_marlin_decode,224,981.5484460784817,16.530083108272944,4.381912705707507,0.0737950138762185,402.1133505289277,1.7951488862898557,606.0213452102125,8.244960005760301,111.68838068393956
