candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,decode_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count,used_fallback
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,5.1988255977630615,0.0,5.1988255977630615,166.36241912841797,0.0,Llama-2-7B,prefill_only,mlp.down_proj,4096,11008,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.790224003791809,0.0,2.790224003791809,89.28716812133788,0.0,Llama-2-7B,prefill_only,mlp.gate_proj,11008,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.7990880250930785,0.0,2.7990880250930785,89.57081680297851,0.0,Llama-2-7B,prefill_only,mlp.up_proj,11008,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.9939488053321839,0.0,1.9939488053321839,63.806361770629884,0.0,Llama-2-7B,prefill_only,self_attn.k_proj,4096,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.9966879963874817,0.0,1.9966879963874817,63.894015884399415,0.0,Llama-2-7B,prefill_only,self_attn.o_proj,4096,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.995948815345764,0.0,1.995948815345764,63.87036209106445,0.0,Llama-2-7B,prefill_only,self_attn.q_proj,4096,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.9957887887954713,0.0,1.9957887887954713,63.86524124145508,0.0,Llama-2-7B,prefill_only,self_attn.v_proj,4096,4096,32,False
dense_nvfp4,,,,,,,,600.6563850402832,,Llama-2-7B,prefill_only,__TOTAL__,,,,
