timestamp,model,model_variant,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,model_path,cutlass_sparse_bf16_module_count,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,calib_samples,checkpoint_format,runtime_checkpoint_path,source_checkpoint_path,packed_checkpoint_file_size_bytes,runtime_checkpoint_loader_mode,storage_checkpoint_path,storage_checkpoint_format,storage_checkpoint_file_size_bytes,kernel_backend,sparse_backend,sparse_pattern,sparse_prune_on_convert,token_pad_multiple,replaced_linear_count,skipped_linear_count,nvfp4_scale_rule
2026-05-17T18:09:25,timm/maxvit_large_tf_512.in21k_ft_in1k,large,sparse_bf16_cutlass,forward_speed,random_input_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,512,512,50,200,5948.905603,5944.787842,5959.367920,5927.918457,6047.368652,2.690,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,192,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,128,cutlass_runtime_packed_v1,artifacts/checkpoints/maxvit_large/cutlass_sparse_bf16_runtime/model.pt,artifacts/checkpoints/maxvit_large/semi_structured_sparse/model.pt,295474308,maxvit_runtime_assign,,,,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,192,240,
2026-05-17T19:30:39,timm/maxvit_large_tf_512.in21k_ft_in1k,large,sparse_bf16_cutlass,forward_speed,random_input_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,512,512,50,200,5951.631101,5952.049072,5968.291797,5913.927246,6137.638672,2.688,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,192,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,128,cutlass_runtime_packed_v1,artifacts/checkpoints/maxvit_large/cutlass_sparse_bf16_runtime/model.pt,artifacts/checkpoints/maxvit_large/semi_structured_sparse/model.pt,295450436,maxvit_runtime_assign,,,,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,192,48,
2026-05-18T00:41:16,timm/maxvit_large_tf_512.in21k_ft_in1k,large,sparse_bf16_cutlass,forward_speed,random_input_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,512,512,50,200,132.366982,132.330254,132.761781,132.028473,132.966461,120.876,/data/home/scxj523/run/wja/data/models/timm/maxvit_large_tf_512.in21k_ft_in1k,192,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_large/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,128,cutlass_runtime_packed_v1,artifacts/checkpoints/maxvit_large/cutlass_sparse_bf16_runtime/model.pt,artifacts/checkpoints/maxvit_large/semi_structured_sparse/model.pt,295450436,maxvit_runtime_assign,,,,cutlass_sparse_bf16_cusparselt,cusparselt_bf16,2to4,False,8,192,48,
