policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p20,prefill_only,100,204800,1.983379703760147,1.9872674942016602,0.003887790441513106,0.003887790441513106
