policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p47,prefill_only,100,204800,1.983379703760147,2.043552168607712,0.06017246484756478,0.06017246484756478
