policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p01,prefill_only,100,204800,1.983379703760147,2.020331233739853,0.036951529979705855,0.036951529979705855
