policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p29,prefill_only,100,204800,1.983379703760147,1.992758674621582,0.00937897086143491,0.00937897086143491
