policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p35,prefill_only,100,204800,1.983379703760147,2.279766904115677,0.2963872003555299,0.2963872003555299
