policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p34,prefill_only,100,204800,1.983379703760147,2.1337060177326204,0.1503263139724733,0.1503263139724733
