policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p70,prefill_only,100,204800,1.983379703760147,2.213709101676941,0.23032939791679374,0.23032939791679374
