policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p68,prefill_only,100,204800,1.983379703760147,2.073981275558472,0.09060157179832484,0.09060157179832484
