policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p57,prefill_only,100,204800,1.983379703760147,2.0334680247306824,0.050088320970535394,0.050088320970535394
