policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p13,prefill_only,100,204800,1.983379703760147,1.9843309557437896,0.0009512519836425426,0.0009512519836425426
