policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p07,prefill_only,100,204800,1.983379703760147,2.1373782086372377,0.15399850487709066,0.15399850487709066
