policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p62,prefill_only,100,204800,1.983379703760147,2.0412000751495363,0.057820371389389225,0.057820371389389225
