policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p30,prefill_only,100,204800,1.983379703760147,2.1257935428619383,0.14241383910179128,0.14241383910179128
