policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p43,prefill_only,100,204800,1.983379703760147,2.0449670684337615,0.061587364673614475,0.061587364673614475
