policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p61,prefill_only,100,204800,1.983379703760147,2.223397891521454,0.2400181877613068,0.2400181877613068
