policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p37,prefill_only,100,204800,1.983379703760147,2.0313127708435057,0.04793306708335865,0.04793306708335865
