policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p42,prefill_only,100,204800,1.983379703760147,2.031406759023666,0.048027055263519136,0.048027055263519136
