policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p06,prefill_only,100,204800,1.983379703760147,1.9885515820980073,0.005171878337860258,0.005171878337860258
