policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p38,prefill_only,100,204800,1.983379703760147,2.055214520692825,0.07183481693267812,0.07183481693267812
