policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p05,prefill_only,100,204800,1.983379703760147,1.986006999015808,0.0026272952556609663,0.0026272952556609663
