policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p55,prefill_only,100,204800,1.983379703760147,2.1790182161331177,0.1956385123729707,0.1956385123729707
