policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p36,prefill_only,100,204800,1.983379703760147,1.9937841165065766,0.010404412746429559,0.010404412746429559
