policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p45,prefill_only,100,204800,1.983379703760147,2.2076211738586426,0.2242414700984956,0.2242414700984956
