policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p63,prefill_only,100,204800,1.983379703760147,2.0524717700481414,0.06909206628799436,0.06909206628799436
