policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p10,prefill_only,100,204800,1.983379703760147,1.9972326529026032,0.013852949142456161,0.013852949142456161
