policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p51,prefill_only,100,204800,1.983379703760147,2.264382481575012,0.28100277781486516,0.28100277781486516
