policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p12,prefill_only,100,204800,1.983379703760147,1.9856582844257356,0.0022785806655885033,0.0022785806655885033
