policy_id,scenario,sample_count,tokens,dense_prefill_nll,prefill_nll,delta_prefill_nll,target_delta_nll
p11,prefill_only,100,204800,1.983379703760147,2.054364538192749,0.07098483443260206,0.07098483443260206
