module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.21.mlp.up_proj,21,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-4.71555832793196,0.09806160029686181
model.layers.21.mlp.down_proj,21,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.11697018655479423
model.layers.22.mlp.gate_proj,22,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-4.71555832793196,0.06866046335437279
model.layers.22.mlp.up_proj,22,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-4.71555832793196,0.09957009749383071
model.layers.22.mlp.down_proj,22,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.11830820865470514
model.layers.23.mlp.gate_proj,23,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-4.71555832793196,0.07523881525935354
model.layers.23.mlp.up_proj,23,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-4.71555832793196,0.10409841460282396
model.layers.23.mlp.down_proj,23,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.1198011890934673
model.layers.24.mlp.gate_proj,24,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-4.71555832793196,0.08823779465229982
model.layers.24.mlp.down_proj,24,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.13987440837421317
model.layers.25.mlp.down_proj,25,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.13815561446094463
model.layers.26.mlp.down_proj,26,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.14235633593716177
model.layers.27.mlp.down_proj,27,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.14269148323325398
model.layers.28.mlp.down_proj,28,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.14301540169554536
model.layers.29.mlp.down_proj,29,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-2.819687548165069,0.13683779722461695
model.layers.30.mlp.down_proj,30,down_proj,mlp,dense_bf16,sparse_bf16,-3.61525173025332,0.0690650561051877
model.layers.31.mlp.down_proj,31,down_proj,mlp,dense_bf16,sparse_bf16,-3.61525173025332,0.08887458782061469
