batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/point_002/checkpoint,2137.8711502999067,2126.9474886357784,2048,ours_max_speed,64,prefill_decode,OK,7903.189112978011,16.091453414114696,1113.1859235465527
