batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/p04/checkpoint,1996.940715610981,1992.981756106019,2048,ours_max_speed,64,prefill_decode,OK,8460.942214216171,13.03223789566093,1171.9507686793804
