policy_id,sample_kind,method,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,worker_index,gpu,source_artifact
sparse_nvfp4_empirical_c064_pair00_high_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.209307251611101,0.25141879677072665,9.109403682008024,65408,144506.3687133789,1.9578884548403745,1,1,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair00_low_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.1325834865906,0.1746950317502256,8.43663461331404,65408,139488.02069091797,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair01_high_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.1753996001764286,0.2175111453360541,8.805703179776794,65408,142288.53704833984,1.9578884548403745,3,3,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair01_low_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.1440386566863836,0.18615020184600906,8.533833348997383,65408,140237.28045654297,1.9578884548403745,2,2,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair02_high_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.222219951465405,0.2643314966250305,9.227793398040967,65408,145350.96258544922,1.9578884548403745,1,1,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair02_low_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.1134341271656134,0.15554567232523886,8.2766154865142,65408,138235.49938964844,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair03_high_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.2077461418107065,0.24985768697033195,9.095193996969401,65408,144404.2596435547,1.9578884548403745,3,3,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair03_low_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.0837338712584015,0.12584541641802693,8.034412438557656,65408,136292.86505126953,1.9578884548403745,2,2,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair04_high_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.177191139900521,0.2193026850601465,8.821493086721404,65408,142405.71807861328,1.9578884548403745,1,1,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
sparse_nvfp4_empirical_c064_pair04_low_empirical,empirical_structural_raw_matched,sparse_nvfp4,64,64,selected_compressed_weight_to_real_kernel_module,runtime_kernel,2.1011308737230396,0.1432424188826651,8.175410043265403,65408,137430.76818847656,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/sparse_nvfp4/model.pt
