name,module_name,module_index,layer,module_type,module_family,n,k,selected_method,backend,quality_cost,latency_cost
model.language_model.layers.1.mlp.down_proj,model.language_model.layers.1.mlp.down_proj,14,1,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,1.5439388048835752e-08,0.5130693747467034
model.language_model.layers.2.self_attn.q_proj,model.language_model.layers.2.self_attn.q_proj,15,2,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0002267251653086925,0.201859
model.language_model.layers.2.self_attn.k_proj,model.language_model.layers.2.self_attn.k_proj,16,2,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0002139431095910302,0.201859
model.language_model.layers.2.self_attn.v_proj,model.language_model.layers.2.self_attn.v_proj,17,2,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0005388998681588142,0.21869349999999999
model.language_model.layers.2.self_attn.o_proj,model.language_model.layers.2.self_attn.o_proj,18,2,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0006493612442513709,0.201859
model.language_model.layers.2.mlp.gate_proj,model.language_model.layers.2.mlp.gate_proj,19,2,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.000895992967734213,0.2993950398151209
model.language_model.layers.2.mlp.up_proj,model.language_model.layers.2.mlp.up_proj,20,2,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0010775108133072844,0.2993950398151209
model.language_model.layers.2.mlp.down_proj,model.language_model.layers.2.mlp.down_proj,21,2,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,6.656703852960456e-05,0.5130693747467034
model.language_model.layers.3.self_attn.q_proj,model.language_model.layers.3.self_attn.q_proj,22,3,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003273137277329433,0.201859
model.language_model.layers.3.self_attn.k_proj,model.language_model.layers.3.self_attn.k_proj,23,3,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0002800465114902588,0.201859
model.language_model.layers.3.self_attn.v_proj,model.language_model.layers.3.self_attn.v_proj,24,3,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0006082263078547889,0.215636
model.language_model.layers.3.self_attn.o_proj,model.language_model.layers.3.self_attn.o_proj,25,3,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0005998008957260782,0.201859
model.language_model.layers.3.mlp.gate_proj,model.language_model.layers.3.mlp.gate_proj,26,3,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008652292685443723,0.2993950398151209
model.language_model.layers.3.mlp.up_proj,model.language_model.layers.3.mlp.up_proj,27,3,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009686338206929684,0.2993950398151209
model.language_model.layers.3.mlp.down_proj,model.language_model.layers.3.mlp.down_proj,28,3,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0005169136295782357,0.5130693747467034
model.language_model.layers.4.self_attn.q_proj,model.language_model.layers.4.self_attn.q_proj,29,4,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00032979088231266786,0.201859
model.language_model.layers.4.self_attn.k_proj,model.language_model.layers.4.self_attn.k_proj,30,4,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00026983234470937906,0.201859
model.language_model.layers.4.self_attn.v_proj,model.language_model.layers.4.self_attn.v_proj,31,4,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00048630926051179316,0.21869349999999999
model.language_model.layers.4.self_attn.o_proj,model.language_model.layers.4.self_attn.o_proj,32,4,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00039176895645523063,0.21869349999999999
model.language_model.layers.4.mlp.gate_proj,model.language_model.layers.4.mlp.gate_proj,33,4,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0007502613308292422,0.2993950398151209
model.language_model.layers.4.mlp.up_proj,model.language_model.layers.4.mlp.up_proj,34,4,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.000989558578518088,0.2993950398151209
model.language_model.layers.4.mlp.down_proj,model.language_model.layers.4.mlp.down_proj,35,4,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,4.527540406265351e-05,0.5130693747467034
model.language_model.layers.5.self_attn.q_proj,model.language_model.layers.5.self_attn.q_proj,36,5,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003113481505130217,0.201859
model.language_model.layers.5.self_attn.k_proj,model.language_model.layers.5.self_attn.k_proj,37,5,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0002493987973152138,0.201859
model.language_model.layers.5.self_attn.v_proj,model.language_model.layers.5.self_attn.v_proj,38,5,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0009329759537148847,0.201859
model.language_model.layers.5.self_attn.o_proj,model.language_model.layers.5.self_attn.o_proj,39,5,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0007260785278902437,0.201859
model.language_model.layers.5.mlp.gate_proj,model.language_model.layers.5.mlp.gate_proj,40,5,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0005464249397249328,0.2993950398151209
model.language_model.layers.5.mlp.up_proj,model.language_model.layers.5.mlp.up_proj,41,5,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008481019943160825,0.2993950398151209
model.language_model.layers.5.mlp.down_proj,model.language_model.layers.5.mlp.down_proj,42,5,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0005347025212571972,0.5130693747467034
model.language_model.layers.6.self_attn.q_proj,model.language_model.layers.6.self_attn.q_proj,43,6,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004056109110092236,0.201859
model.language_model.layers.6.self_attn.k_proj,model.language_model.layers.6.self_attn.k_proj,44,6,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00034092300740927537,0.201859
model.language_model.layers.6.self_attn.v_proj,model.language_model.layers.6.self_attn.v_proj,45,6,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00044772139993489016,0.21869349999999999
model.language_model.layers.6.self_attn.o_proj,model.language_model.layers.6.self_attn.o_proj,46,6,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0007252160657297222,0.201859
model.language_model.layers.6.mlp.gate_proj,model.language_model.layers.6.mlp.gate_proj,47,6,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0005473901972478505,0.2993950398151209
model.language_model.layers.6.mlp.up_proj,model.language_model.layers.6.mlp.up_proj,48,6,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009007385252926762,0.2993950398151209
model.language_model.layers.6.mlp.down_proj,model.language_model.layers.6.mlp.down_proj,49,6,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.00057438366909593,0.5130693747467034
model.language_model.layers.7.self_attn.q_proj,model.language_model.layers.7.self_attn.q_proj,50,7,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00044051958150580683,0.201859
model.language_model.layers.7.self_attn.k_proj,model.language_model.layers.7.self_attn.k_proj,51,7,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.000349754896705327,0.201859
model.language_model.layers.7.self_attn.v_proj,model.language_model.layers.7.self_attn.v_proj,52,7,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004508895039555941,0.21869349999999999
model.language_model.layers.7.self_attn.o_proj,model.language_model.layers.7.self_attn.o_proj,53,7,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004468483882076787,0.21869349999999999
model.language_model.layers.7.mlp.gate_proj,model.language_model.layers.7.mlp.gate_proj,54,7,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0005130067097695737,0.2993950398151209
model.language_model.layers.7.mlp.up_proj,model.language_model.layers.7.mlp.up_proj,55,7,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008772365282085851,0.2993950398151209
model.language_model.layers.7.mlp.down_proj,model.language_model.layers.7.mlp.down_proj,56,7,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0005978253615748321,0.5130693747467034
model.language_model.layers.8.self_attn.q_proj,model.language_model.layers.8.self_attn.q_proj,57,8,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004432342169728322,0.201859
model.language_model.layers.8.self_attn.k_proj,model.language_model.layers.8.self_attn.k_proj,58,8,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003200568573868548,0.201859
model.language_model.layers.8.self_attn.v_proj,model.language_model.layers.8.self_attn.v_proj,59,8,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0009385596227362475,0.201859
model.language_model.layers.8.self_attn.o_proj,model.language_model.layers.8.self_attn.o_proj,60,8,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004767536534605184,0.21869349999999999
model.language_model.layers.8.mlp.gate_proj,model.language_model.layers.8.mlp.gate_proj,61,8,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0005499250690339417,0.2993950398151209
model.language_model.layers.8.mlp.up_proj,model.language_model.layers.8.mlp.up_proj,62,8,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008602833180035084,0.2993950398151209
model.language_model.layers.8.mlp.down_proj,model.language_model.layers.8.mlp.down_proj,63,8,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0006041000460142674,0.5130693747467034
model.language_model.layers.9.self_attn.q_proj,model.language_model.layers.9.self_attn.q_proj,64,9,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004755070054857725,0.201859
model.language_model.layers.9.self_attn.k_proj,model.language_model.layers.9.self_attn.k_proj,65,9,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003424407649306075,0.201859
model.language_model.layers.9.self_attn.v_proj,model.language_model.layers.9.self_attn.v_proj,66,9,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004395699478042434,0.21869349999999999
model.language_model.layers.9.self_attn.o_proj,model.language_model.layers.9.self_attn.o_proj,67,9,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004918781902493195,0.21869349999999999
model.language_model.layers.9.mlp.gate_proj,model.language_model.layers.9.mlp.gate_proj,68,9,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.000557804792507079,0.2993950398151209
model.language_model.layers.9.mlp.up_proj,model.language_model.layers.9.mlp.up_proj,69,9,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009006949409644016,0.2993950398151209
model.language_model.layers.9.mlp.down_proj,model.language_model.layers.9.mlp.down_proj,70,9,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0006151993634573315,0.5130693747467034
model.language_model.layers.10.self_attn.q_proj,model.language_model.layers.10.self_attn.q_proj,71,10,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00047721649755389043,0.201859
model.language_model.layers.10.self_attn.k_proj,model.language_model.layers.10.self_attn.k_proj,72,10,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003569308339454995,0.201859
model.language_model.layers.10.self_attn.v_proj,model.language_model.layers.10.self_attn.v_proj,73,10,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004356577930183554,0.21869349999999999
model.language_model.layers.10.self_attn.o_proj,model.language_model.layers.10.self_attn.o_proj,74,10,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004965587510921438,0.21869349999999999
model.language_model.layers.10.mlp.gate_proj,model.language_model.layers.10.mlp.gate_proj,75,10,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0006004311180874754,0.2993950398151209
model.language_model.layers.10.mlp.up_proj,model.language_model.layers.10.mlp.up_proj,76,10,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008751562693835444,0.2993950398151209
model.language_model.layers.10.mlp.down_proj,model.language_model.layers.10.mlp.down_proj,77,10,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0005999408961883178,0.5130693747467034
model.language_model.layers.11.self_attn.q_proj,model.language_model.layers.11.self_attn.q_proj,78,11,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0005086804963644367,0.201859
model.language_model.layers.11.self_attn.k_proj,model.language_model.layers.11.self_attn.k_proj,79,11,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00036343628545339006,0.201859
model.language_model.layers.11.self_attn.v_proj,model.language_model.layers.11.self_attn.v_proj,80,11,v_proj,attention,4096,4096,sparse_bf16,sparse_bf16,0.0005470068359020276,0.215636
model.language_model.layers.11.self_attn.o_proj,model.language_model.layers.11.self_attn.o_proj,81,11,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0005964839553114398,0.21869349999999999
model.language_model.layers.11.mlp.gate_proj,model.language_model.layers.11.mlp.gate_proj,82,11,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0006038584721338948,0.2993950398151209
model.language_model.layers.11.mlp.up_proj,model.language_model.layers.11.mlp.up_proj,83,11,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008815827827912612,0.2993950398151209
model.language_model.layers.11.mlp.down_proj,model.language_model.layers.11.mlp.down_proj,84,11,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0005787731655869621,0.5130693747467034
model.language_model.layers.12.self_attn.q_proj,model.language_model.layers.12.self_attn.q_proj,85,12,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004842265700058268,0.201859
model.language_model.layers.12.self_attn.k_proj,model.language_model.layers.12.self_attn.k_proj,86,12,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003575037604773867,0.201859
model.language_model.layers.12.self_attn.v_proj,model.language_model.layers.12.self_attn.v_proj,87,12,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0008193980457058939,0.201859
model.language_model.layers.12.self_attn.o_proj,model.language_model.layers.12.self_attn.o_proj,88,12,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0005764475905931843,0.21869349999999999
model.language_model.layers.12.mlp.gate_proj,model.language_model.layers.12.mlp.gate_proj,89,12,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0006142111447377002,0.2993950398151209
model.language_model.layers.12.mlp.up_proj,model.language_model.layers.12.mlp.up_proj,90,12,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008454216087722043,0.2993950398151209
model.language_model.layers.12.mlp.down_proj,model.language_model.layers.12.mlp.down_proj,91,12,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0006654158201790742,0.5130693747467034
model.language_model.layers.13.self_attn.q_proj,model.language_model.layers.13.self_attn.q_proj,92,13,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004968154902209096,0.201859
model.language_model.layers.13.self_attn.k_proj,model.language_model.layers.13.self_attn.k_proj,93,13,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003791244965130683,0.201859
model.language_model.layers.13.self_attn.v_proj,model.language_model.layers.13.self_attn.v_proj,94,13,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004630482602835354,0.21869349999999999
model.language_model.layers.13.self_attn.o_proj,model.language_model.layers.13.self_attn.o_proj,95,13,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004575379665163909,0.21869349999999999
model.language_model.layers.13.mlp.gate_proj,model.language_model.layers.13.mlp.gate_proj,96,13,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0006399928035374456,0.2993950398151209
model.language_model.layers.13.mlp.up_proj,model.language_model.layers.13.mlp.up_proj,97,13,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008962697559118005,0.2993950398151209
model.language_model.layers.13.mlp.down_proj,model.language_model.layers.13.mlp.down_proj,98,13,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0005955479420678251,0.5130693747467034
model.language_model.layers.14.self_attn.q_proj,model.language_model.layers.14.self_attn.q_proj,99,14,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0005333635677055305,0.201859
model.language_model.layers.14.self_attn.k_proj,model.language_model.layers.14.self_attn.k_proj,100,14,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00039040083991903423,0.201859
model.language_model.layers.14.self_attn.v_proj,model.language_model.layers.14.self_attn.v_proj,101,14,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004609708954379818,0.21869349999999999
model.language_model.layers.14.self_attn.o_proj,model.language_model.layers.14.self_attn.o_proj,102,14,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0005112322540516276,0.21869349999999999
model.language_model.layers.14.mlp.gate_proj,model.language_model.layers.14.mlp.gate_proj,103,14,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0007155975982631822,0.2993950398151209
model.language_model.layers.14.mlp.up_proj,model.language_model.layers.14.mlp.up_proj,104,14,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009641041830446373,0.2993950398151209
model.language_model.layers.14.mlp.down_proj,model.language_model.layers.14.mlp.down_proj,105,14,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0006235045045359753,0.5130693747467034
model.language_model.layers.15.self_attn.q_proj,model.language_model.layers.15.self_attn.q_proj,106,15,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004376175290185385,0.201859
model.language_model.layers.15.self_attn.k_proj,model.language_model.layers.15.self_attn.k_proj,107,15,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00035419289091824334,0.201859
model.language_model.layers.15.self_attn.v_proj,model.language_model.layers.15.self_attn.v_proj,108,15,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0008295384777746005,0.201859
model.language_model.layers.15.self_attn.o_proj,model.language_model.layers.15.self_attn.o_proj,109,15,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00046517300308292024,0.21869349999999999
model.language_model.layers.15.mlp.gate_proj,model.language_model.layers.15.mlp.gate_proj,110,15,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0007157795641440387,0.2993950398151209
model.language_model.layers.15.mlp.up_proj,model.language_model.layers.15.mlp.up_proj,111,15,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009004824503419162,0.2993950398151209
model.language_model.layers.15.mlp.down_proj,model.language_model.layers.15.mlp.down_proj,112,15,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.000538864652185631,0.5130693747467034
model.language_model.layers.16.self_attn.q_proj,model.language_model.layers.16.self_attn.q_proj,113,16,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004899775325547839,0.201859
model.language_model.layers.16.self_attn.k_proj,model.language_model.layers.16.self_attn.k_proj,114,16,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003723060909986095,0.201859
model.language_model.layers.16.self_attn.v_proj,model.language_model.layers.16.self_attn.v_proj,115,16,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0005108850591714776,0.21869349999999999
model.language_model.layers.16.self_attn.o_proj,model.language_model.layers.16.self_attn.o_proj,116,16,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004697434145491899,0.21869349999999999
model.language_model.layers.16.mlp.gate_proj,model.language_model.layers.16.mlp.gate_proj,117,16,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0007587272295618875,0.2993950398151209
model.language_model.layers.16.mlp.up_proj,model.language_model.layers.16.mlp.up_proj,118,16,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009389751181159587,0.2993950398151209
model.language_model.layers.16.mlp.down_proj,model.language_model.layers.16.mlp.down_proj,119,16,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0001240666948028079,0.5130693747467034
model.language_model.layers.17.self_attn.q_proj,model.language_model.layers.17.self_attn.q_proj,120,17,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004925286893592031,0.201859
model.language_model.layers.17.self_attn.k_proj,model.language_model.layers.17.self_attn.k_proj,121,17,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00039483425999171354,0.201859
model.language_model.layers.17.self_attn.v_proj,model.language_model.layers.17.self_attn.v_proj,122,17,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0009135882772002045,0.201859
model.language_model.layers.17.self_attn.o_proj,model.language_model.layers.17.self_attn.o_proj,123,17,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0005223612312347807,0.21869349999999999
model.language_model.layers.17.mlp.gate_proj,model.language_model.layers.17.mlp.gate_proj,124,17,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.000768833182182284,0.2993950398151209
model.language_model.layers.17.mlp.up_proj,model.language_model.layers.17.mlp.up_proj,125,17,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009911274112609817,0.2993950398151209
model.language_model.layers.17.mlp.down_proj,model.language_model.layers.17.mlp.down_proj,126,17,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0006463410535727756,0.5130693747467034
model.language_model.layers.18.self_attn.q_proj,model.language_model.layers.18.self_attn.q_proj,127,18,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0004227059714782284,0.201859
model.language_model.layers.18.self_attn.k_proj,model.language_model.layers.18.self_attn.k_proj,128,18,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00035615859519572997,0.201859
model.language_model.layers.18.self_attn.v_proj,model.language_model.layers.18.self_attn.v_proj,129,18,v_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0009072472207204311,0.201859
model.language_model.layers.18.self_attn.o_proj,model.language_model.layers.18.self_attn.o_proj,130,18,o_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0007184561627908293,0.201859
model.language_model.layers.18.mlp.gate_proj,model.language_model.layers.18.mlp.gate_proj,131,18,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0006890583886161265,0.2993950398151209
model.language_model.layers.18.mlp.up_proj,model.language_model.layers.18.mlp.up_proj,132,18,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0009148376433320438,0.2993950398151209
model.language_model.layers.18.mlp.down_proj,model.language_model.layers.18.mlp.down_proj,133,18,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0006407700352301292,0.5130693747467034
model.language_model.layers.19.self_attn.q_proj,model.language_model.layers.19.self_attn.q_proj,134,19,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00048586734456177263,0.201859
model.language_model.layers.19.self_attn.k_proj,model.language_model.layers.19.self_attn.k_proj,135,19,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00036964366723319525,0.201859
model.language_model.layers.19.self_attn.v_proj,model.language_model.layers.19.self_attn.v_proj,136,19,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004695173970166316,0.21869349999999999
model.language_model.layers.19.self_attn.o_proj,model.language_model.layers.19.self_attn.o_proj,137,19,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.0004210174500920566,0.21869349999999999
model.language_model.layers.19.mlp.gate_proj,model.language_model.layers.19.mlp.gate_proj,138,19,gate_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0008085923014528831,0.2993950398151209
model.language_model.layers.19.mlp.up_proj,model.language_model.layers.19.mlp.up_proj,139,19,up_proj,mlp,11008,4096,sparse_nvfp4,sparse_nvfp4,0.0010021602959895519,0.2993950398151209
model.language_model.layers.19.mlp.down_proj,model.language_model.layers.19.mlp.down_proj,140,19,down_proj,mlp,4096,11008,sparse_bf16,sparse_bf16,0.0002707658328445328,0.5130693747467034
model.language_model.layers.20.self_attn.q_proj,model.language_model.layers.20.self_attn.q_proj,141,20,q_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.00043862431477136103,0.201859
model.language_model.layers.20.self_attn.k_proj,model.language_model.layers.20.self_attn.k_proj,142,20,k_proj,attention,4096,4096,sparse_nvfp4,sparse_nvfp4,0.0003686435262542293,0.201859
model.language_model.layers.20.self_attn.v_proj,model.language_model.layers.20.self_attn.v_proj,143,20,v_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.000540915123344675,0.21869349999999999
model.language_model.layers.20.self_attn.o_proj,model.language_model.layers.20.self_attn.o_proj,144,20,o_proj,attention,4096,4096,dense_nvfp4,dense_nvfp4,0.00038274732215221524,0.21869349999999999
