module_index,module_name,layer,module_type,prefill_method,decode_method,prefill_runtime,decode_runtime,quality_cost,latency_ms
49,model.layers.12.self_attn.o_proj,12,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010952543041968061,1.016486
50,model.layers.12.mlp.gate_up_proj,12,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.012594136518830665,3.873146
51,model.layers.12.mlp.down_proj,12,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010995314498820715,3.307493
52,model.layers.13.self_attn.qkv_proj,13,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004508810128615778,1.453115
53,model.layers.13.self_attn.o_proj,13,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0112544537622895,1.016486
54,model.layers.13.mlp.gate_up_proj,13,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.012379680471023122,3.873146
55,model.layers.13.mlp.down_proj,13,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010994193048430178,3.307493
56,model.layers.14.self_attn.qkv_proj,14,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004034032436698553,1.453115
57,model.layers.14.self_attn.o_proj,14,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011315116896579885,1.016486
58,model.layers.14.mlp.gate_up_proj,14,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.012812041942200189,3.873146
59,model.layers.14.mlp.down_proj,14,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011448421225073278,3.307493
60,model.layers.15.self_attn.qkv_proj,15,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005020596156598217,1.453115
61,model.layers.15.self_attn.o_proj,15,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.01227004310588821,1.016486
62,model.layers.15.mlp.gate_up_proj,15,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.012798813234382868,3.873146
63,model.layers.15.mlp.down_proj,15,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011049491521022341,3.307493
64,model.layers.16.self_attn.qkv_proj,16,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.003824077485791123,1.453115
65,model.layers.16.self_attn.o_proj,16,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.009783394214109079,1.016486
66,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.013242692506287698,3.873146
67,model.layers.16.mlp.down_proj,16,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.01073755100081286,3.307493
68,model.layers.17.self_attn.qkv_proj,17,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004948350601408575,1.453115
69,model.layers.17.self_attn.o_proj,17,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.009169114195129722,1.016486
70,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.013063626457213935,3.873146
71,model.layers.17.mlp.down_proj,17,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010725845623652632,3.307493
72,model.layers.18.self_attn.qkv_proj,18,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004205494971841055,1.453115
73,model.layers.18.self_attn.o_proj,18,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010000890728913298,1.016486
74,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01456393238522528,3.873146
75,model.layers.18.mlp.down_proj,18,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010963662713265066,3.307493
76,model.layers.19.self_attn.qkv_proj,19,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004280079879852104,1.453115
77,model.layers.19.self_attn.o_proj,19,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011270383345758627,1.016486
78,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.015326729080517191,3.873146
79,model.layers.19.mlp.down_proj,19,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011320508954437047,3.307493
80,model.layers.20.self_attn.qkv_proj,20,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004687336092714292,1.453115
81,model.layers.20.self_attn.o_proj,20,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011847402069252274,1.016486
82,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.016108102633725543,3.873146
83,model.layers.20.mlp.down_proj,20,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011660586448136405,3.307493
84,model.layers.21.self_attn.qkv_proj,21,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004409114273741521,1.453115
85,model.layers.21.self_attn.o_proj,21,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.008353775942448205,1.016486
86,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01572838753197263,3.873146
87,model.layers.21.mlp.down_proj,21,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010971812487112119,3.307493
88,model.layers.22.self_attn.qkv_proj,22,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0047525492289870455,1.453115
89,model.layers.22.self_attn.o_proj,22,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.012337242043659607,1.016486
90,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01698330341804814,3.873146
91,model.layers.22.mlp.down_proj,22,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011563792730067204,3.307493
92,model.layers.23.self_attn.qkv_proj,23,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005152096561548629,1.453115
93,model.layers.23.self_attn.o_proj,23,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.01167605960908343,1.016486
94,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.017938887556619067,3.873146
95,model.layers.23.mlp.down_proj,23,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.011715715989123647,3.307493
96,model.layers.24.self_attn.qkv_proj,24,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005256821034875167,1.453115
97,model.layers.24.self_attn.o_proj,24,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.013177656026371817,1.016486
98,model.layers.24.mlp.gate_up_proj,24,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.02013352915589716,3.873146
99,model.layers.24.mlp.down_proj,24,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.013247202339130447,3.307493
100,model.layers.25.self_attn.qkv_proj,25,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004929924271325486,1.453115
101,model.layers.25.self_attn.o_proj,25,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010293095786510859,1.016486
102,model.layers.25.mlp.gate_up_proj,25,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.020388391488243687,3.873146
103,model.layers.25.mlp.down_proj,25,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.013624067449468976,3.307493
104,model.layers.26.self_attn.qkv_proj,26,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006047298156613238,1.453115
105,model.layers.26.self_attn.o_proj,26,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007655541750512035,1.016486
106,model.layers.26.mlp.gate_up_proj,26,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.019611239777955553,3.873146
107,model.layers.26.mlp.down_proj,26,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.013314125296724547,3.307493
108,model.layers.27.self_attn.qkv_proj,27,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005122783742350911,1.453115
109,model.layers.27.self_attn.o_proj,27,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007803040123472006,1.016486
110,model.layers.27.mlp.gate_up_proj,27,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01836983994122052,3.873146
111,model.layers.27.mlp.down_proj,27,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010666694228911722,3.307493
112,model.layers.28.self_attn.qkv_proj,28,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005995208939576452,1.453115
113,model.layers.28.self_attn.o_proj,28,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.010370481372830581,1.016486
114,model.layers.28.mlp.gate_up_proj,28,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.015629044741426755,3.873146
115,model.layers.28.mlp.down_proj,28,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.00976471517582881,3.307493
116,model.layers.29.self_attn.qkv_proj,29,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005525598278647646,1.453115
117,model.layers.29.self_attn.o_proj,29,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0057867412623237875,1.016486
118,model.layers.29.mlp.gate_up_proj,29,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.013523725578015606,3.873146
119,model.layers.29.mlp.down_proj,29,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.008225731177066532,3.307493
120,model.layers.30.self_attn.qkv_proj,30,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005565193537092956,1.453115
121,model.layers.30.self_attn.o_proj,30,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006064380838450666,1.016486
122,model.layers.30.mlp.gate_up_proj,30,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.009524376685288858,3.873146
123,model.layers.30.mlp.down_proj,30,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.00368288085545486,3.307493
124,model.layers.31.self_attn.qkv_proj,31,qkv_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.002878060679047153,1.453115
125,model.layers.31.self_attn.o_proj,31,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.003037784688795596,1.016486
126,model.layers.31.mlp.gate_up_proj,31,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.004571004367093111,3.873146
127,model.layers.31.mlp.down_proj,31,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0008764769734964794,3.307493
