candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,prefill_first_ms,prefill_steady_ms,decode_ms,decode_first_ms,decode_steady_ms,total_ms,weighted_total_ms,online_conversion_ms,timing_mode,model,scenario,linear_group,n,k,count,used_fallback
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,4.827299165725708,5.37718391418457,4.827299165725708,0.25835424932301976,0.44089600443840027,0.25763839930295945,70.96598699241876,2265.230597998202,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.down_proj,4096,11008,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.35239999294281,2.396512031555176,2.35239999294281,0.2333038728684187,0.6620799899101257,0.23162239789962769,62.07819144725799,1973.1579409599303,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.gate_proj,11008,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.3618431806564333,2.429311990737915,2.3618431806564333,0.23529718679492362,0.7015359997749329,0.23346879929304123,62.59792300015688,1988.6234527900817,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.up_proj,11008,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8391711950302123,2.0917439460754395,1.8391711950302123,0.2294636245642323,0.3203519880771637,0.22910719960927964,60.58185908347368,1935.7909022286535,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.k_proj,4096,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8337568163871765,2.1264960765838623,1.8337568163871765,0.23196606294368394,0.3089919984340668,0.2316640004515648,61.21706892997027,1956.5490378215911,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.o_proj,4096,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8363839983940125,2.123231887817383,1.8363839983940125,0.23100856321980245,0.30377599596977234,0.23072320073843003,60.97457618266344,1948.9218011930586,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.q_proj,4096,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8640959978103637,2.2268478870391846,1.8640959978103637,0.3118877482484095,0.4089280068874359,0.31150719821453093,81.7073595494032,2611.615460512042,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.v_proj,4096,4096,32,False
sparse_nvfp4,,,,,,,,,,,,14679.889193503557,,warm_e2e_aligned,Llama-2-7B,normal_02,__TOTAL__,,,,
